edr_chave,edr,ano,chuva_critica_mm,anom_critica_pct,dias_tmax33_critica,chuva_secundaria_mm,anom_secundaria_pct,tmin_fria,dias_frio_fria,chuva_ciclo_mm,rendimento_a1,rendimento_a2,ancora_bienal,delta_bienal,log_capacidade,var_capacidade_pct,razao_preco,capacidade,alvo,anom_ndvi_enchimento,anom_ndvi_florada
SAO JOAO DA BOA VISTA,São João da Boa Vista,2005,344.6,1.6,14,776.8,0.9,6.0,0,1179.4,1155.4,681.3,748.25,474.10000000000014,10.668832131265123,-0.4,1.252,42994.7,840.2,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2006,395.6,16.6,11,865.1,12.4,7.0,0,1298.9,840.2,1155.4,1268.7,-315.20000000000005,10.658004959233452,-1.08,1.18,42531.7,1214.1,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2007,349.9,3.2,10,1005.5,30.6,6.4,0,1403.7,1214.1,840.2,778.9,373.89999999999986,10.640453034202988,-1.74,1.026,41791.7,946.8,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2008,227.7,-32.9,33,795.4,3.3,5.1,0,1178.2,946.8,1214.1,1250.5,-267.29999999999995,10.60630779779176,-3.36,1.017,40388.8,1229.1,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2009,249.3,-26.5,19,873.1,13.4,7.3,0,1192.1,1229.1,946.8,820.875,282.29999999999995,10.682498159776134,7.92,1.027,43586.3,903.7,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2010,466.4,37.5,0,830.2,7.9,4.4,0,1355.2,903.7,1229.1,1245.15,-325.39999999999986,10.704697344802005,2.24,1.038,44564.7,1364.2,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2011,262.6,-22.6,23,893.2,16.0,5.5,0,1233.2,1364.2,903.7,843.0,460.5,10.681090764636389,-2.33,1.239,43525.0,1173.4,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2012,372.8,9.9,17,621.8,-19.2,3.9,0,1122.0,1173.4,1364.2,1240.7,-190.79999999999995,10.693318968453543,1.23,1.324,44060.5,1598.1,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2013,280.1,-17.4,29,931.3,21.0,5.2,0,1302.6,1598.1,1173.4,966.0250000000001,424.6999999999998,10.610615297971366,-7.94,0.896,40563.15,1347.0,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2014,347.0,2.3,6,350.3,-54.5,4.7,0,763.7,1347.0,1598.1,1351.375,-251.0999999999999,10.693482366775896,8.64,0.774,44067.7,1249.2,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2015,286.7,-15.5,28,664.8,-13.6,7.8,0,997.9,1249.2,1347.0,1092.7250000000001,-97.79999999999995,10.684964927563508,-0.85,1.213,43693.95,1350.1,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2016,430.7,27.0,31,847.9,10.2,9.4,0,1285.4,1350.1,1249.2,1360.15,100.89999999999986,10.706367675747654,2.16,1.161,44639.2,1630.9,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2017,268.7,-20.8,18,558.0,-27.5,2.6,0,920.2,1630.9,1350.1,1193.55,280.8000000000002,10.712600563078357,0.63,1.069,44918.3,1466.6,-0.07123000000000002,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2018,297.0,-12.4,34,622.8,-19.1,6.6,0,944.4,1466.6,1630.9,1460.6000000000001,-164.30000000000018,10.706042796370268,-0.65,0.951,44624.7,1430.5,-0.011229999999999962,-0.014911111111111208
SAO JOAO DA BOA VISTA,São João da Boa Vista,2019,430.3,26.8,8,558.4,-27.4,6.1,0,1126.3,1430.5,1466.6,1334.275,-36.09999999999991,10.765068634604756,6.08,0.925,47338.0,1387.0,0.03317000000000003,0.06328888888888884
SAO JOAO DA BOA VISTA,São João da Boa Vista,2020,286.1,-15.7,42,742.0,-3.6,3.0,0,1037.7,1387.0,1430.5,1477.1750000000002,-43.5,10.772990613911404,0.8,1.013,47714.5,1722.9,0.027370000000000005,0.0625888888888888
SAO JOAO DA BOA VISTA,São João da Boa Vista,2021,135.2,-60.1,49,499.7,-35.1,5.6,0,648.9,1722.9,1387.0,1387.675,335.9000000000001,10.785238598135539,1.23,1.221,48302.5,1151.8,0.03447,-0.07311111111111118
SAO JOAO DA BOA VISTA,São João da Boa Vista,2022,323.4,-4.6,32,692.4,-10.0,2.0,1,1052.5,1151.8,1722.9,1508.375,-571.1000000000001,10.777100402128553,-0.81,1.588,47911.0,1553.1,0.02476999999999996,-0.06481111111111115
SAO JOAO DA BOA VISTA,São João da Boa Vista,2023,337.2,-0.6,11,836.6,8.7,3.1,0,1255.5,1553.1,1151.8,1338.875,401.29999999999995,10.755538385347368,-2.13,1.225,46889.0,1675.6,-0.030730000000000035,0.05348888888888881
SAO JOAO DA BOA VISTA,São João da Boa Vista,2024,327.1,-3.5,44,466.3,-39.4,5.3,0,811.0,1675.6,1553.1,1584.35,122.5,10.745140941395297,-1.03,0.862,46404.0,1558.4,0.005070000000000019,0.11118888888888878
SAO JOAO DA BOA VISTA,São João da Boa Vista,2025,390.3,15.1,43,386.0,-49.9,5.2,0,827.5,1558.4,1675.6,1420.25,-117.19999999999982,10.638160479924572,-10.15,1.354,41696.0,1436.1,-0.00712999999999997,-0.1401111111111112
SAO JOAO DA BOA VISTA,São João da Boa Vista,2026,207.0,-39.0,26,628.0,-18.4,3.9,0,867.5,1436.1,1558.4,1566.225,-122.30000000000018,10.638160479924572,0.0,1.345,41696.0,,-0.004530000000000034,0.002388888888888885
TUPA,Tupã,2001,401.9,22.8,23,702.1,2.3,0.4,1,1172.4,,,,,8.942199454731238,,0.902,7648.0,662.9,,
TUPA,Tupã,2002,365.1,11.5,23,718.1,4.7,3.1,0,1088.5,662.9,,,,8.945593270806897,0.34,0.72,7674.0,626.0,,
TUPA,Tupã,2003,263.8,-19.4,39,845.5,23.2,6.7,0,1206.8,626.0,662.9,662.9,-36.89999999999998,8.978937808722277,3.39,1.032,7934.2,471.3,,
TUPA,Tupã,2004,243.5,-25.6,24,624.6,-9.0,5.6,0,972.7,471.3,626.0,626.0,-154.7,8.931287626222456,-4.65,1.24,7565.0,550.8,,
TUPA,Tupã,2005,381.2,16.4,27,604.7,-11.9,3.8,0,1050.4,550.8,471.3,567.1,79.49999999999994,8.783166320705803,-13.77,1.252,6523.5,438.2,,
TUPA,Tupã,2006,326.9,-0.2,17,670.0,-2.4,6.2,0,1030.4,438.2,550.8,588.4,-112.59999999999997,8.858439727197752,7.82,1.18,7033.5,736.3,,
TUPA,Tupã,2007,232.1,-29.1,29,972.8,41.8,7.4,0,1258.3,736.3,438.2,524.1333333333333,298.09999999999997,8.761471815260405,-9.24,1.026,6383.5,432.1,,
TUPA,Tupã,2008,227.5,-30.5,30,650.2,-5.2,4.8,0,993.8,432.1,736.3,637.6999999999999,-304.19999999999993,8.761189798525544,-0.03,1.017,6381.7,492.0,,
TUPA,Tupã,2009,254.0,-22.4,29,818.6,19.3,5.7,0,1094.4,492.0,432.1,501.125,59.89999999999998,8.913106156050782,16.41,1.027,7428.7,527.5,,
TUPA,Tupã,2010,555.0,69.5,4,760.0,10.8,3.9,0,1367.7,527.5,492.0,601.275,35.5,8.885537779420961,-2.72,1.038,7226.7,592.9,,
TUPA,Tupã,2011,306.8,-6.3,19,701.9,2.3,6.3,0,1074.3,592.9,527.5,467.275,65.39999999999998,8.892020381913914,0.65,1.239,7273.7,636.0,,
TUPA,Tupã,2012,250.1,-23.6,31,396.9,-42.2,2.2,0,745.0,636.0,592.9,593.0,43.10000000000002,8.86922939300643,-2.25,1.324,7109.8,663.1,,
TUPA,Tupã,2013,221.8,-32.3,60,659.3,-3.9,5.5,0,1004.3,663.1,636.0,508.45,27.100000000000023,8.759156926802971,-10.42,0.896,6368.74,719.7,,
TUPA,Tupã,2014,266.3,-18.7,31,457.0,-33.4,2.5,0,783.3,719.7,663.1,621.075,56.60000000000002,8.70251025718999,-5.51,0.774,6018.0,437.7,,
TUPA,Tupã,2015,359.5,9.8,37,636.7,-7.2,6.8,0,1051.4,437.7,719.7,578.825,-282.00000000000006,8.637993891561942,-6.25,1.213,5642.0,714.3,,
TUPA,Tupã,2016,593.3,81.2,32,895.6,30.5,9.1,0,1556.5,714.3,437.7,546.425,276.59999999999997,8.53856321715243,-9.46,1.161,5108.0,792.5,,
TUPA,Tupã,2017,196.8,-39.9,5,618.9,-9.8,3.1,0,924.0,792.5,714.3,649.375,78.20000000000005,8.491588162700843,-4.59,1.069,4873.6,1112.1,,
TUPA,Tupã,2018,398.0,21.5,32,781.9,14.0,5.2,0,1202.0,1112.1,792.5,621.5500000000001,319.5999999999999,8.487475976628089,-0.41,0.951,4853.6,977.4,,
TUPA,Tupã,2019,494.1,50.9,8,541.4,-21.1,5.5,0,1097.7,977.4,1112.1,795.525,-134.69999999999993,8.428799040653642,-5.7,0.925,4577.0,849.7,,
TUPA,Tupã,2020,210.6,-35.7,64,666.7,-2.8,4.0,0,927.8,849.7,977.4,717.675,-127.69999999999993,8.32263709695394,-10.07,1.013,4116.0,939.9,,
TUPA,Tupã,2021,134.6,-58.9,61,495.7,-27.8,6.8,0,648.3,939.9,849.7,848.95,90.19999999999993,8.168202930236053,-14.31,1.221,3527.0,611.6,,
TUPA,Tupã,2022,264.4,-19.3,54,628.5,-8.4,3.5,0,942.0,611.6,939.9,786.875,-328.29999999999995,7.791522819150732,-31.39,1.588,2420.0,374.5,,
TUPA,Tupã,2023,294.6,-10.0,24,757.8,10.4,5.8,0,1136.0,374.5,611.6,821.925,-237.10000000000002,7.611842399580417,-16.45,1.225,2022.0,843.1,,
TUPA,Tupã,2024,235.3,-28.1,68,450.8,-34.3,6.2,0,796.5,843.1,374.5,771.075,468.6,7.515889085215125,-9.15,0.862,1837.0,508.6,,
TUPA,Tupã,2025,289.5,-11.6,55,413.9,-39.7,6.2,0,790.4,508.6,843.1,854.125,-334.5,7.3748797674770294,-13.15,1.354,1595.4,841.3,,
TUPA,Tupã,2026,259.1,-20.9,47,552.5,-19.5,1.6,1,890.4,841.3,508.6,700.1,332.69999999999993,7.3748797674770294,0.0,1.345,1595.4,,,
