edr_chave,edr,ano,chuva_critica_mm,anom_critica_pct,dias_tmax33_critica,chuva_secundaria_mm,anom_secundaria_pct,tmin_fria,dias_frio_fria,chuva_ciclo_mm,rendimento_a1,rendimento_a2,ancora_bienal,delta_bienal,log_capacidade,var_capacidade_pct,razao_preco,capacidade,alvo,anom_ndvi_enchimento,anom_ndvi_florada
LIMEIRA,Limeira,2024,356.4,11.0,48,413.1,-43.2,6.1,0,788.7,1.5509,1.5455,1.45415,0.005399999999999849,15.182685808137453,-16.4,1.363,3924250.0,1.5095,0.0037800000000000056,0.10364444444444437
LIMEIRA,Limeira,2025,330.4,2.9,43,401.7,-44.7,4.6,0,766.9,1.5095,1.5509,1.55525,-0.04139999999999988,15.088916137005548,-8.95,1.518,3573000.0,1.3259,0.02848000000000006,-0.07785555555555557
LIMEIRA,Limeira,2026,193.2,-39.8,33,594.4,-18.2,2.7,0,827.7,1.3259,1.5095,1.530575,-0.18359999999999999,15.088916137005548,0.0,0.758,3573000.0,,0.018380000000000063,-0.02975555555555559
LINS,Lins,1985,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.7366,2.7335,2.7335,0.0031000000000003247,12.774532070121813,7.26,,353109.0,2.7281,,
LINS,Lins,1986,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.7281,2.7366,2.7366,-0.008500000000000174,12.703992344976562,-6.81,,329059.0,2.2395,,
LINS,Lins,1987,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.2395,2.7281,2.7308,-0.4885999999999999,12.666054347609787,-3.72,,316809.0,2.3488,,
LINS,Lins,1988,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.3488,2.2395,2.4880500000000003,0.10930000000000017,12.788601065617753,13.04,,358112.0,2.2167,,
LINS,Lins,1989,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.2167,2.3488,2.6034666666666664,-0.13210000000000033,13.011780359300971,25.0,,447656.0,2.4564,,
LINS,Lins,1990,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.4564,2.2167,2.3976,0.23970000000000002,13.32439605403981,36.7,,611944.0,2.0181,,
LINS,Lins,1991,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.0181,2.4564,2.5667,-0.4382999999999999,13.368232339342622,4.48,,639366.0,2.0704,,
LINS,Lins,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.0704,2.0181,2.3027249999999997,0.05229999999999979,13.492418210078382,13.22,,723907.0,2.3431,,
LINS,Lins,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.3431,2.0704,2.400925,0.2727000000000004,13.739802691276937,28.07,,927087.0,1.8521,,
LINS,Lins,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.8521,2.3431,2.20435,-0.4910000000000001,13.901419410730709,17.54,,1089707.0,2.4398,,
LINS,Lins,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.4398,1.8521,2.181925,0.5876999999999999,14.069454858431197,18.3,,1289100.0,2.4393,,
LINS,Lins,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.4393,2.4398,2.254425,-0.000500000000000167,14.19766200229499,13.68,,1465434.0,2.4188,,
LINS,Lins,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.4188,2.4393,2.20455,-0.02049999999999974,14.336582706337493,14.9,0.911,1683832.0,2.6227,,
LINS,Lins,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.6227,2.4188,2.3049500000000003,0.20389999999999997,14.567314307347132,25.95,1.269,2120822.0,2.4883,,
LINS,Lins,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.4883,2.6227,2.2461249999999997,-0.13439999999999985,14.579964863393183,1.27,1.483,2147822.0,2.591,,
LINS,Lins,2000,0.0,-100.0,0,708.9,3.2,,0,717.5,2.591,2.4883,2.4225,0.10270000000000001,14.678156601510757,10.32,0.832,2369422.0,2.4546,,
LINS,Lins,2001,408.0,43.9,27,638.3,-7.1,3.6,0,1084.2,2.4546,2.591,2.376275,-0.13640000000000008,14.667351084800876,-1.07,0.801,2343957.0,2.3061,,
LINS,Lins,2002,388.9,37.2,26,860.3,25.2,7.3,0,1253.4,2.3061,2.4546,2.450375,-0.1485000000000003,14.81382357531582,15.77,1.78,2713700.0,2.9939,,
LINS,Lins,2003,227.7,-19.7,39,863.4,25.7,8.6,0,1178.7,2.9939,2.3061,2.489775,0.6878000000000002,15.190155072371706,45.69,1.475,3953671.0,2.099,,
LINS,Lins,2004,265.3,-6.4,28,809.8,17.9,7.9,0,1180.7,2.099,2.9939,2.5888999999999998,-0.8948999999999998,15.24530755746606,5.67,1.101,4177851.0,2.2381,,
LINS,Lins,2005,294.5,3.9,37,745.2,8.5,7.6,0,1098.9,2.2381,2.099,2.4047,0.1391,15.314306476701066,7.14,0.858,4476296.0,2.3095,,
LINS,Lins,2006,295.9,4.4,27,764.5,11.3,9.7,0,1101.8,2.3095,2.2381,2.5437250000000002,0.07139999999999969,15.365653139682914,5.27,0.98,4712142.0,2.4523,,
LINS,Lins,2007,231.7,-18.3,20,926.2,34.8,8.6,0,1199.1,2.4523,2.3095,2.3264,0.14280000000000026,15.364831094910766,-0.08,1.156,4708270.0,2.5085,,
LINS,Lins,2008,200.9,-29.1,45,733.2,6.7,6.7,0,1048.0,2.5085,2.4523,2.534725,0.05620000000000003,15.553675842170911,20.79,1.094,5686900.0,2.2048,,
LINS,Lins,2009,194.0,-31.6,34,842.8,22.7,8.4,0,1074.3,2.2048,2.5085,2.3057749999999997,-0.3037000000000001,15.5171038609021,-3.59,0.953,5482676.0,1.9968,,
LINS,Lins,2010,406.1,43.3,6,653.1,-4.9,5.8,0,1120.9,1.9968,2.2048,2.472275,-0.20800000000000018,15.748365862145787,26.02,0.781,6909210.0,2.0624,,
LINS,Lins,2011,213.9,-24.5,33,824.5,20.0,9.3,0,1120.4,2.0624,1.9968,2.22845,0.06559999999999988,15.801510410623143,5.46,1.405,7286329.0,2.1531,,
LINS,Lins,2012,254.1,-10.4,26,452.0,-34.2,5.0,0,784.6,2.1531,2.0624,2.2394,0.0907,15.753080019994428,-4.73,1.068,6941858.0,2.1994,,
LINS,Lins,2013,248.3,-12.4,48,680.3,-1.0,7.4,0,996.3,2.1994,2.1531,2.241975,0.04630000000000001,15.703297676826338,-4.86,0.73,6604737.0,1.8102,,
LINS,Lins,2014,256.1,-9.7,27,395.3,-42.5,7.8,0,702.9,1.8102,2.1994,2.229725,-0.38919999999999977,15.805055838101028,10.71,0.793,7312208.0,1.6699,,
LINS,Lins,2015,261.2,-7.8,45,566.3,-17.6,8.7,0,857.7,1.6699,1.8102,2.11715,-0.1403000000000001,15.774607802380764,-3.0,1.129,7092921.0,1.7249,,
LINS,Lins,2016,406.6,43.4,37,819.4,19.3,12.5,0,1254.2,1.7249,1.6699,2.034125,0.05500000000000016,15.697424971880373,-7.43,1.221,6566063.0,1.6549,,
LINS,Lins,2017,223.9,-21.0,21,529.8,-22.9,5.3,0,869.6,1.6549,1.7249,1.9212500000000001,-0.07000000000000006,15.671993374998399,-2.51,1.537,6401183.0,1.691,,
LINS,Lins,2018,304.2,7.3,46,560.6,-18.4,7.8,0,874.8,1.691,1.6549,1.8966499999999997,0.03610000000000002,15.657383283942584,-1.45,1.006,6308341.0,1.9324,,
LINS,Lins,2019,399.9,41.1,19,479.0,-30.3,7.8,0,938.7,1.9324,1.691,1.8448000000000002,0.24139999999999984,15.611786479317058,-4.46,1.053,6027160.0,1.9557,,
LINS,Lins,2020,188.1,-33.7,59,594.4,-13.5,6.2,0,822.8,1.9557,1.9324,1.86415,0.0233000000000001,15.543539535066925,-6.6,1.037,5629547.0,2.2071,,
LINS,Lins,2021,130.4,-54.0,61,377.6,-45.0,8.8,0,539.0,2.2071,1.9557,1.79545,0.25140000000000007,15.389227402337294,-14.3,1.11,4824547.0,1.9809,,
LINS,Lins,2022,299.5,5.7,46,637.8,-7.2,5.4,0,969.7,1.9809,2.2071,1.866075,-0.22619999999999996,15.542741283784734,16.59,1.193,5625055.0,2.1641,,
LINS,Lins,2023,223.8,-21.1,37,620.2,-9.7,7.5,0,894.5,2.1641,1.9809,1.838125,0.1831999999999998,15.003980308566103,-41.65,1.168,3282055.0,2.2023,,
LINS,Lins,2024,201.2,-29.0,73,275.3,-59.9,8.2,0,505.2,2.2023,2.1641,1.9896249999999998,0.038200000000000234,15.027021379913458,2.33,1.363,3358555.0,2.1538,,
LINS,Lins,2025,363.9,28.4,47,329.9,-52.0,8.5,0,742.3,2.1538,2.2023,1.957475,-0.04850000000000021,14.890074659688528,-12.8,1.518,2928716.0,2.402,,
LINS,Lins,2026,156.1,-44.9,47,591.6,-13.9,5.3,0,784.8,2.402,2.1538,2.11435,0.2482000000000002,14.890074659688528,0.0,0.758,2928716.0,,,
MOGI MIRIM,Mogi Mirim,1985,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.5123,2.3226,2.3226,0.1897000000000002,16.07904292369462,4.27,,9617000.0,2.1175,,
MOGI MIRIM,Mogi Mirim,1986,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.1175,2.5123,2.5123,-0.39480000000000004,15.95933435857338,-11.28,,8532000.0,2.2161,,
MOGI MIRIM,Mogi Mirim,1987,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.2161,2.1175,2.22005,0.0985999999999998,16.260723049208075,35.17,,11533000.0,2.2528,,
MOGI MIRIM,Mogi Mirim,1988,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.2528,2.2161,2.3642000000000003,0.03670000000000018,16.381459415758894,12.83,,13013000.0,2.572,,
MOGI MIRIM,Mogi Mirim,1989,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.572,2.2528,2.2309666666666668,0.31919999999999993,16.55706000760689,19.2,,15511000.0,2.4964,,
MOGI MIRIM,Mogi Mirim,1990,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.4964,2.572,2.4334666666666664,-0.07560000000000011,16.62491325332677,7.02,,16600000.0,2.5241,,
MOGI MIRIM,Mogi Mirim,1991,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.5241,2.4964,2.297325,0.027699999999999836,16.70588231586044,8.43,,18000000.0,2.4667,,
MOGI MIRIM,Mogi Mirim,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.4667,2.5241,2.456125,-0.057399999999999896,16.701985845581316,-0.39,,17930000.0,2.5259,,
MOGI MIRIM,Mogi Mirim,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.5259,2.4667,2.33335,0.05920000000000014,16.734910070972546,3.35,,18530157.0,2.2706,,
MOGI MIRIM,Mogi Mirim,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.2706,2.5259,2.459525,-0.2553000000000001,16.849126112245845,12.1,,20772200.0,2.2722,,
MOGI MIRIM,Mogi Mirim,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.2722,2.2706,2.371625,0.0016000000000002679,16.83847854913751,-1.06,,20552200.0,2.3436,,
MOGI MIRIM,Mogi Mirim,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.3436,2.2722,2.47355,0.07139999999999969,16.88552436003878,4.82,,21542200.0,2.0381,,
MOGI MIRIM,Mogi Mirim,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.0381,2.3436,2.394325,-0.3054999999999999,16.53534834502679,-29.54,0.911,15177860.0,2.1204,,
MOGI MIRIM,Mogi Mirim,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.1204,2.0381,2.3400749999999997,0.08230000000000004,16.470845612220376,-6.25,1.269,14229753.0,2.3291,,
MOGI MIRIM,Mogi Mirim,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.3291,2.1204,2.300325,0.20869999999999989,16.559544057957602,9.28,1.483,15549578.0,1.9716,,
MOGI MIRIM,Mogi Mirim,2000,0.0,-100.0,0,684.4,-9.3,,0,693.4,1.9716,2.3291,2.291325,-0.35749999999999993,16.396706302202666,-15.03,0.832,13212928.0,1.9602,,
MOGI MIRIM,Mogi Mirim,2001,408.4,20.1,18,760.5,0.7,2.3,0,1204.1,1.9602,1.9716,2.17655,-0.011400000000000077,16.325185264651125,-6.9,0.801,12300928.0,1.8382,,
MOGI MIRIM,Mogi Mirim,2002,427.2,25.6,5,904.6,19.8,6.0,0,1350.8,1.8382,1.9602,2.1499,-0.12199999999999989,16.36401778916187,3.96,1.78,12788000.0,2.1034,,
MOGI MIRIM,Mogi Mirim,2003,326.5,-4.0,32,827.2,9.6,5.4,0,1213.9,2.1034,1.8382,2.06845,0.2652000000000001,16.336829493783828,-2.68,1.475,12445000.0,2.1912,,
MOGI MIRIM,Mogi Mirim,2004,326.7,-4.0,20,808.6,7.1,4.9,0,1260.4,2.1912,2.1034,2.1077,0.08779999999999966,16.351981298804432,1.53,1.101,12635000.0,2.0578,,
MOGI MIRIM,Mogi Mirim,2005,352.8,3.7,11,765.2,1.4,5.6,0,1190.0,2.0578,2.1912,2.03035,-0.13339999999999996,16.394742053789837,4.37,0.858,13187000.0,2.1714,,
MOGI MIRIM,Mogi Mirim,2006,417.0,22.6,10,867.4,14.9,6.9,0,1323.0,2.1714,2.0578,2.112625,0.11360000000000037,16.401920293082796,0.72,0.98,13282000.0,2.0809,,
MOGI MIRIM,Mogi Mirim,2007,359.7,5.7,7,922.0,22.1,6.6,0,1341.2,2.0809,2.1714,2.0431000000000004,-0.09050000000000002,16.439236677153765,3.8,1.156,13787000.0,1.9213,,
MOGI MIRIM,Mogi Mirim,2008,230.6,-32.2,23,805.1,6.6,5.0,0,1171.2,1.9213,2.0809,2.0505750000000003,-0.1596000000000002,16.489382065542273,5.14,1.094,14495982.0,1.8841,,
MOGI MIRIM,Mogi Mirim,2009,275.7,-19.0,12,798.8,5.8,6.6,0,1130.0,1.8841,1.9213,2.0305250000000004,-0.0371999999999999,16.36955311345379,-11.29,0.953,12858982.0,1.9263,,
MOGI MIRIM,Mogi Mirim,2010,452.7,33.1,1,885.8,17.3,4.3,0,1416.4,1.9263,1.8841,2.03155,0.04219999999999979,16.37079645111481,0.12,0.781,12874980.0,1.8112,,
MOGI MIRIM,Mogi Mirim,2011,253.4,-25.5,21,852.3,12.9,5.6,0,1196.5,1.8112,1.9263,2.05255,-0.11509999999999998,16.452700430681105,8.54,1.405,13973880.0,1.925,,
MOGI MIRIM,Mogi Mirim,2012,373.6,9.8,15,605.3,-19.8,2.7,0,1116.5,1.925,1.8112,1.9585,0.11380000000000012,16.45606676370327,0.34,1.068,14021000.0,1.9123,,
MOGI MIRIM,Mogi Mirim,2013,251.7,-26.0,27,893.6,18.4,6.0,0,1244.6,1.9123,1.925,1.9860000000000002,-0.012699999999999934,16.36425235658153,-8.77,0.73,12791000.0,1.5888,,
MOGI MIRIM,Mogi Mirim,2014,342.9,0.8,4,387.6,-48.7,5.1,0,797.6,1.5888,1.9123,1.9221249999999999,-0.3235000000000001,16.319729518784648,-4.35,0.793,12234000.0,1.4228,,
MOGI MIRIM,Mogi Mirim,2015,265.7,-21.9,29,661.1,-12.4,7.3,0,972.2,1.4228,1.5888,1.84035,-0.16599999999999993,16.4269558748273,11.32,1.129,13618720.0,1.3417,,
MOGI MIRIM,Mogi Mirim,2016,449.8,32.2,26,833.5,10.4,8.7,0,1290.4,1.3417,1.4228,1.7576,-0.08110000000000017,16.334828376773196,-8.8,1.221,12420121.0,1.5206,,
MOGI MIRIM,Mogi Mirim,2017,272.0,-20.0,12,636.2,-15.7,1.4,1,1012.8,1.5206,1.3417,1.6954500000000001,0.17890000000000006,16.25718354012369,-7.47,1.537,11492251.0,1.9931,-0.018079999999999985,
MOGI MIRIM,Mogi Mirim,2018,325.5,-4.3,32,577.1,-23.6,6.0,0,929.2,1.9931,1.5206,1.666725,0.47250000000000014,16.272622060190443,1.56,1.006,11671051.0,1.8827,0.006920000000000037,-0.06342222222222227
MOGI MIRIM,Mogi Mirim,2019,420.2,23.5,7,599.6,-20.6,5.8,0,1141.6,1.8827,1.9931,1.71215,-0.11040000000000005,16.24770255283307,-2.46,1.053,11383808.0,1.7547,0.008720000000000061,0.056677777777777716
MOGI MIRIM,Mogi Mirim,2020,271.8,-20.1,39,706.9,-6.4,3.9,0,984.7,1.7547,1.8827,1.6846,-0.1280000000000001,16.284779574812735,3.78,1.037,11813808.0,2.0354,0.0017200000000000548,0.1867777777777777
MOGI MIRIM,Mogi Mirim,2021,134.6,-60.4,53,468.2,-38.0,5.6,0,617.7,2.0354,1.7547,1.6695749999999998,0.28070000000000017,16.23710531178014,-4.66,1.11,11263808.0,1.9315,-0.030079999999999885,-0.07072222222222224
MOGI MIRIM,Mogi Mirim,2022,279.2,-17.9,37,641.7,-15.0,1.7,1,950.4,1.9315,2.0354,1.7153749999999999,-0.1039000000000001,16.269528354718528,3.3,1.193,11635000.0,1.8577,0.05082000000000009,-0.12492222222222227
MOGI MIRIM,Mogi Mirim,2023,318.8,-6.3,11,766.9,1.6,3.2,0,1174.7,1.8577,1.9315,1.7552499999999998,-0.07380000000000009,16.302290452133956,3.33,1.168,12022500.0,1.3974,-0.0043799999999999395,0.03007777777777776
MOGI MIRIM,Mogi Mirim,2024,373.7,9.8,43,444.1,-41.2,4.9,0,835.2,1.3974,1.8577,1.8241,-0.46029999999999993,16.15792118117288,-13.44,1.363,10406292.0,1.177,-0.009679999999999911,0.09957777777777777
MOGI MIRIM,Mogi Mirim,2025,325.7,-4.3,41,427.8,-43.3,4.0,0,792.2,1.177,1.3974,1.769175,-0.22039999999999993,16.117348171665267,-3.98,1.518,9992528.0,1.1831,0.006920000000000037,-0.08082222222222224
MOGI MIRIM,Mogi Mirim,2026,199.2,-41.4,28,597.0,-20.9,3.3,0,836.4,1.1831,1.177,1.7382,0.006099999999999994,16.117348171665267,0.0,0.758,9992528.0,,-0.012879999999999892,-0.033222222222222264
OURINHOS,Ourinhos,1985,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.1807,1.1853,1.1853,-0.0045999999999999375,11.752107706101917,27.89,,127021.0,1.1559,,
OURINHOS,Ourinhos,1986,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.1559,1.1807,1.1807,-0.024800000000000155,11.935713003043361,20.15,,152621.0,1.2185,,
OURINHOS,Ourinhos,1987,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.2185,1.1559,1.1705999999999999,0.06259999999999999,10.936494084106243,-63.18,,56190.0,1.9263,,
OURINHOS,Ourinhos,1988,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.9263,1.2185,1.1996,0.7078,11.063351717236001,13.53,,63790.0,1.747,,
OURINHOS,Ourinhos,1989,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.747,1.9263,1.4225,-0.1792999999999998,11.094223130080044,3.14,,65790.0,1.7547,,
OURINHOS,Ourinhos,1990,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.7547,1.747,1.3820666666666668,0.007699999999999818,11.124169970425012,3.04,,67790.0,1.7324,,
OURINHOS,Ourinhos,1991,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.7324,1.7547,1.50555,-0.022299999999999986,11.1212153220944,-0.3,,67590.0,1.7464,,
OURINHOS,Ourinhos,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.7464,1.7324,1.46965,0.014000000000000012,11.006091862473776,-10.87,,60240.0,1.7246,,
OURINHOS,Ourinhos,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.7246,1.7464,1.645825,-0.02180000000000004,12.715717572548002,452.69,,332940.0,1.9667,,
OURINHOS,Ourinhos,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.9667,1.7246,1.6056249999999999,0.24209999999999998,13.359551835639124,90.38,,633840.0,1.8161,,
OURINHOS,Ourinhos,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.8161,1.9667,1.848525,-0.15059999999999985,13.210081171489305,-13.88,,545840.0,1.6756,,
OURINHOS,Ourinhos,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.6756,1.8161,1.755025,-0.14050000000000007,13.692087899488039,61.93,,883890.0,2.6753,,
OURINHOS,Ourinhos,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.6753,1.6756,1.78585,0.9997,13.745399204066153,5.48,0.911,932290.0,2.5959,,
OURINHOS,Ourinhos,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.5959,2.6753,1.9871,-0.07940000000000014,13.982464637627107,26.75,1.269,1181700.0,2.7472,,
OURINHOS,Ourinhos,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,2.7472,2.5959,1.9961499999999996,0.1513,13.96695787270498,-1.54,1.483,1163517.0,2.3335,,
OURINHOS,Ourinhos,2000,0.0,-100.0,0,566.7,-13.0,,0,573.9,2.3335,2.7472,2.2408,-0.41369999999999996,13.9728706535313,0.59,0.832,1170417.0,2.7351,,
OURINHOS,Ourinhos,2001,434.1,28.4,18,690.9,6.0,-0.8,3,1164.5,2.7351,2.3335,2.142925,0.4016000000000002,13.770426368180775,-18.33,0.801,955917.0,2.2487,,
OURINHOS,Ourinhos,2002,339.5,0.5,14,776.7,19.2,2.4,0,1136.4,2.2487,2.7351,2.4934250000000002,-0.48640000000000017,13.751416737932507,-1.88,1.78,937917.0,2.2394,,
OURINHOS,Ourinhos,2003,334.3,-1.1,28,738.5,13.4,6.1,0,1175.3,2.2394,2.2487,2.213425,-0.009300000000000086,14.163558395202488,51.0,1.475,1416300.0,1.9159,,
OURINHOS,Ourinhos,2004,363.6,7.6,16,619.3,-4.9,5.0,0,1094.2,1.9159,2.2394,2.59925,-0.3234999999999999,14.144077342969494,-1.93,1.101,1388976.0,1.5099,,
OURINHOS,Ourinhos,2005,374.7,10.9,21,528.2,-18.9,5.5,0,957.1,1.5099,1.9159,2.2735,-0.4059999999999999,14.16474106068415,2.09,0.858,1417976.0,2.2497,,
OURINHOS,Ourinhos,2006,395.8,17.1,8,611.3,-6.2,5.4,0,1068.4,2.2497,1.5099,2.3079,0.7397999999999998,14.177355315358719,1.27,0.98,1435976.0,2.7726,,
OURINHOS,Ourinhos,2007,280.6,-17.0,20,889.4,36.5,6.1,0,1237.8,2.7726,2.2497,2.1869499999999995,0.5229000000000004,14.663940348904875,62.68,1.156,2335976.0,2.4895,,
OURINHOS,Ourinhos,2008,255.2,-24.5,21,698.0,7.1,3.8,0,1121.2,2.4895,2.7726,2.3142500000000004,-0.28310000000000013,14.814661931097381,16.27,1.094,2715976.0,2.4725,,
OURINHOS,Ourinhos,2009,299.8,-11.3,12,664.1,1.9,5.3,0,989.4,2.4725,2.4895,2.22595,-0.016999999999999904,14.814477818266626,-0.02,0.953,2715476.0,2.4744,,
OURINHOS,Ourinhos,2010,501.7,48.4,5,696.6,6.9,3.5,0,1269.5,2.4744,2.4725,2.2486,0.0019000000000000128,15.237158549316634,52.6,0.781,4143944.0,1.6085,,
OURINHOS,Ourinhos,2011,222.5,-34.2,17,673.7,3.4,5.9,0,969.6,1.6085,2.4744,2.282375,-0.8659000000000001,15.3508174210553,12.04,1.405,4642750.0,1.6642,,
OURINHOS,Ourinhos,2012,317.2,-6.1,16,452.5,-30.5,1.8,1,856.9,1.6642,1.6085,2.090875,0.05569999999999986,15.341465334566513,-0.93,1.068,4599533.0,1.6223,,
OURINHOS,Ourinhos,2013,225.2,-33.4,37,717.5,10.1,4.9,0,1056.9,1.6223,1.6642,2.21945,-0.041899999999999826,15.538193759370857,21.74,0.73,5599533.0,1.6801,,
OURINHOS,Ourinhos,2014,288.2,-14.7,7,438.8,-32.6,5.2,0,809.5,1.6801,1.6223,2.1189750000000003,0.05779999999999985,15.593328460275982,5.67,0.793,5916931.0,1.9031,,
OURINHOS,Ourinhos,2015,279.5,-17.3,32,655.6,0.6,6.5,0,988.4,1.9031,1.6801,2.07705,0.2230000000000001,15.593919808264156,0.06,1.129,5920431.0,2.0434,,
OURINHOS,Ourinhos,2016,583.8,72.7,21,874.8,34.3,8.7,0,1495.8,2.0434,1.9031,1.9016000000000002,0.1403000000000001,15.594426399790494,0.05,1.221,5923431.0,1.4183,,
OURINHOS,Ourinhos,2017,220.0,-34.9,5,635.9,-2.4,1.9,1,982.8,1.4183,2.0434,1.965525,-0.6251000000000002,15.845012231067777,28.48,1.537,7610293.0,2.159,-0.040059999999999985,
OURINHOS,Ourinhos,2018,373.2,10.4,16,695.7,6.8,5.3,0,1090.4,2.159,1.4183,1.63805,0.7406999999999999,15.85713249448045,1.22,1.006,7703093.0,2.2086,-0.017160000000000064,-0.026488888888888895
OURINHOS,Ourinhos,2019,403.9,19.5,7,510.9,-21.6,5.7,0,990.5,2.2086,2.159,1.886675,0.04960000000000031,15.856093410952065,-0.1,1.053,7695093.0,2.2347,0.03183999999999998,0.09091111111111116
OURINHOS,Ourinhos,2020,266.6,-21.1,50,460.8,-29.3,2.6,0,751.7,2.2347,2.2086,1.788075,0.026100000000000012,15.855963449562111,-0.01,1.037,7694093.0,2.2349,-0.022460000000000035,0.0019111111111110857
OURINHOS,Ourinhos,2021,186.4,-44.9,46,473.0,-27.4,5.7,0,680.1,2.2349,2.2347,2.0293,0.00019999999999997797,15.873792301808484,1.8,1.11,7832500.0,2.3191,-0.0031600000000000517,-0.04828888888888888
OURINHOS,Ourinhos,2022,299.5,-11.4,36,597.0,-8.4,1.8,1,937.5,2.3191,2.2349,1.9412250000000002,0.08420000000000005,15.897710790953711,2.42,1.193,8022100.0,2.3116,-0.02076,-0.11118888888888889
OURINHOS,Ourinhos,2023,351.6,4.0,5,636.9,-2.2,4.7,0,1045.2,2.3116,2.3191,2.18905,-0.007500000000000284,15.73049010715092,-15.4,1.168,6786800.0,2.3947,-0.012460000000000027,0.10581111111111108
OURINHOS,Ourinhos,2024,338.2,0.1,49,317.9,-51.2,7.0,0,710.1,2.3947,2.3116,2.04335,0.08309999999999995,15.870211048380606,15.0,1.363,7804500.0,2.3756,0.022139999999999938,0.027211111111111186
OURINHOS,Ourinhos,2025,256.3,-24.2,46,357.7,-45.1,4.8,0,664.4,2.3756,2.3947,2.276875,-0.019099999999999895,15.870211048380606,0.0,1.518,7804500.0,2.5697,0.033239999999999936,0.015411111111111153
OURINHOS,Ourinhos,2026,226.7,-32.9,28,432.4,-33.6,1.6,1,716.0,2.5697,2.3756,2.2826750000000002,0.19410000000000016,15.870211048380606,0.0,0.758,7804500.0,,0.028839999999999977,-0.05528888888888889
PIRACICABA,Piracicaba,1985,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.9562,2.3185,2.3185,-0.36229999999999984,13.646310536060291,-8.72,,844340.0,1.9159,,
PIRACICABA,Piracicaba,1986,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.9159,1.9562,1.9562,-0.0403,13.650930682646477,0.46,,848250.0,1.7177,,
PIRACICABA,Piracicaba,1987,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.7177,1.9159,2.1172,-0.19819999999999993,13.650930682646477,0.0,,848250.0,1.6284,,
PIRACICABA,Piracicaba,1988,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.6284,1.7177,1.8369499999999999,-0.08929999999999993,13.648156428292106,-0.28,,845900.0,1.8274,,
PIRACICABA,Piracicaba,1989,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.8274,1.6284,1.9542666666666666,0.19899999999999984,13.641276211352938,-0.69,,840100.0,1.8198,,
PIRACICABA,Piracicaba,1990,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.8198,1.8274,1.8337666666666665,-0.007599999999999829,13.677856392665479,3.73,,871400.0,1.6747,,
PIRACICABA,Piracicaba,1991,0.0,-100.0,0,0.0,-100.0,,0,0.0,1.6747,1.8198,1.9206499999999997,-0.1451,13.76305869796185,8.89,,948900.0,1.8024,,
