edr_chave,edr,ano,alvo,rendimento_a1,rendimento_a2,capacidade,previsto
FERNANDOPOLIS,Fernandópolis,1997,2.3905,2.2646,2.1795,2772753.0,2.2398776798114497
FRANCA,Franca,1997,2.451,1.8041,1.511,754600.0,1.848236218747236
GENERAL SALGADO,General Salgado,1997,2.3001,2.2658,2.1633,2552637.0,2.2273483320301373
ITAPETININGA,Itapetininga,1997,1.4251,1.8059,1.6433,4991284.0,1.7983242730774567
ITAPEVA,Itapeva,1997,2.2876,2.1249,2.0225,626586.0,2.259390328970547
JABOTICABAL,Jaboticabal,1997,1.9661,1.8777,1.7307,19965482.0,1.9125388885285606
JALES,Jales,1997,2.6785,2.3253,2.0788,3781540.0,2.168794716203013
JAU,Jaú,1997,2.2291,2.2221,2.3776,4167978.0,2.2578184787789817
LIMEIRA,Limeira,1997,1.9498,1.8648,1.9586,14305189.0,2.0018184202587253
LINS,Lins,1997,2.6227,2.4188,2.4393,1683832.0,2.4684947299092856
MOGI MIRIM,Mogi Mirim,1997,2.1204,2.0381,2.3436,15177860.0,2.0895223181300744
OURINHOS,Ourinhos,1997,2.5959,2.6753,1.6756,932290.0,2.49340014649737
PIRACICABA,Piracicaba,1997,1.7711,1.9543,1.8649,1101260.0,1.8092618287664335
RIBEIRAO PRETO,Ribeirão Preto,1997,1.7171,1.6634,1.6709,3423230.0,1.8184711262896132
SOROCABA,Sorocaba,1997,2.5883,2.684,2.7213,1016700.0,2.408676663702275
SAO JOSE DO RIO PRETO,São José do Rio Preto,1997,2.0173,1.9109,1.9405,15274108.0,1.8736258192163575
SAO JOAO DA BOA VISTA,São João da Boa Vista,1997,2.6002,2.1639,2.4185,9714219.0,2.239122687705806
VOTUPORANGA,Votuporanga,1997,2.1629,2.1017,1.8595,2499445.0,2.275665786887919
ARARAQUARA,Araraquara,1998,1.6965,1.8963,1.8421,21898806.0,1.8318626600059218
AVARE,Avaré,1998,2.0011,2.0104,1.7845,1316420.0,2.0182927365409
BARRETOS,Barretos,1998,1.6332,1.7994,1.7659,38146687.0,1.76605764422324
BAURU,Bauru,1998,2.4179,2.5732,2.5354,2396603.0,2.5467111510011717
BOTUCATU,Botucatu,1998,2.3355,2.4932,2.3852,1181060.0,2.462945042184379
CATANDUVA,Catanduva,1998,1.6867,1.7251,1.7711,16745051.0,1.7018677899872183
FERNANDOPOLIS,Fernandópolis,1998,2.1547,2.3905,2.2646,2897153.0,2.293560210156661
FRANCA,Franca,1998,2.4996,2.451,1.8041,830600.0,2.4440409132619054
GENERAL SALGADO,General Salgado,1998,2.3141,2.3001,2.2658,2339906.0,2.246161329123116
ITAPETININGA,Itapetininga,1998,2.3833,1.4251,1.8059,4963919.0,1.7311043120766532
ITAPEVA,Itapeva,1998,2.6553,2.2876,2.1249,328000.0,2.219221309422609
JABOTICABAL,Jaboticabal,1998,1.9106,1.9661,1.8777,22104282.0,1.7721961331626033
JALES,Jales,1998,2.4318,2.6785,2.3253,3383740.0,2.3523252422646825
JAU,Jaú,1998,1.9962,2.2291,2.2221,4907540.0,2.3369897848541186
LIMEIRA,Limeira,1998,1.8071,1.9498,1.8648,18979017.0,1.849898820884566
LINS,Lins,1998,2.4883,2.6227,2.4188,2120822.0,2.5600205458532637
MOGI MIRIM,Mogi Mirim,1998,2.3291,2.1204,2.0381,14229753.0,2.0865968539767636
OURINHOS,Ourinhos,1998,2.7472,2.5959,2.6753,1181700.0,2.448047151666319
PIRACICABA,Piracicaba,1998,1.7684,1.7711,1.9543,1092320.0,1.778220140265636
RIBEIRAO PRETO,Ribeirão Preto,1998,1.8022,1.7171,1.6634,3120250.0,1.7114851783030562
SOROCABA,Sorocaba,1998,2.7309,2.5883,2.684,1332150.0,2.4864769672743723
SAO JOSE DO RIO PRETO,São José do Rio Preto,1998,1.9449,2.0173,1.9109,15712339.0,2.0725187000116927
SAO JOAO DA BOA VISTA,São João da Boa Vista,1998,2.2091,2.6002,2.1639,11779996.0,2.3449595516459056
VOTUPORANGA,Votuporanga,1998,1.9702,2.1629,2.1017,2500145.0,2.2459391663133155
ARARAQUARA,Araraquara,1999,1.8627,1.6965,1.8963,22999923.0,1.758888424391108
AVARE,Avaré,1999,2.296,2.0011,2.0104,1396420.0,2.1594199330318093
BARRETOS,Barretos,1999,1.7118,1.6332,1.7994,38051052.0,1.70994903785065
BAURU,Bauru,1999,2.592,2.4179,2.5732,2487868.0,2.3602764392349225
BOTUCATU,Botucatu,1999,2.3903,2.3355,2.4932,1201560.0,2.273816091962951
CATANDUVA,Catanduva,1999,1.6907,1.6867,1.7251,16896951.0,1.7558241832275387
FERNANDOPOLIS,Fernandópolis,1999,2.5058,2.1547,2.3905,3053418.0,2.1864623558104905
FRANCA,Franca,1999,2.5247,2.4996,2.451,829600.0,2.392729200595009
GENERAL SALGADO,General Salgado,1999,2.2422,2.3141,2.3001,2108016.0,2.1852379810532674
ITAPETININGA,Itapetininga,1999,2.0527,2.3833,1.4251,4974919.0,2.1002166785561043
ITAPEVA,Itapeva,1999,2.3304,2.6553,2.2876,628450.0,2.0435431088476297
JABOTICABAL,Jaboticabal,1999,2.2142,1.9106,1.9661,22358982.0,1.8760772292245464
JALES,Jales,1999,2.4031,2.4318,2.6785,3528740.0,2.3410825856604953
JAU,Jaú,1999,2.214,1.9962,2.2291,5892600.0,2.2069106248178065
LIMEIRA,Limeira,1999,1.9156,1.8071,1.9498,18999189.0,1.8096867207330782
LINS,Lins,1999,2.591,2.4883,2.6227,2147822.0,2.5746668783587783
MOGI MIRIM,Mogi Mirim,1999,1.9716,2.3291,2.1204,15549578.0,2.1024499271770276
OURINHOS,Ourinhos,1999,2.3335,2.7472,2.5959,1163517.0,2.7728948093374983
PIRACICABA,Piracicaba,1999,1.7888,1.7684,1.7711,1027320.0,1.7977657954916975
RIBEIRAO PRETO,Ribeirão Preto,1999,1.9536,1.8022,1.7171,3114250.0,1.884258112694142
SOROCABA,Sorocaba,1999,2.6224,2.7309,2.5883,1075500.0,2.723018017156633
SAO JOSE DO RIO PRETO,São José do Rio Preto,1999,2.1021,1.9449,2.0173,15359623.0,1.9947163745296044
SAO JOAO DA BOA VISTA,São João da Boa Vista,1999,2.2148,2.2091,2.6002,11500943.0,2.409385288982286
VOTUPORANGA,Votuporanga,1999,2.0337,1.9702,2.1629,2546385.0,1.9811974668751366
ARARAQUARA,Araraquara,2000,1.7766,1.8627,1.6965,23629933.0,1.8625867553629083
AVARE,Avaré,2000,2.0755,2.296,2.0011,1387500.0,2.196990214137511
BARRETOS,Barretos,2000,1.5221,1.7118,1.6332,36634475.0,1.7282489573543618
BAURU,Bauru,2000,2.4102,2.592,2.4179,2678868.0,2.4981102380414635
BOTUCATU,Botucatu,2000,2.2783,2.3903,2.3355,1593350.0,2.3933340374304177
CATANDUVA,Catanduva,2000,1.5064,1.6907,1.6867,15072800.0,1.8299151617841496
FERNANDOPOLIS,Fernandópolis,2000,2.1644,2.5058,2.1547,2920918.0,2.492829251816038
FRANCA,Franca,2000,2.2224,2.5247,2.4996,743160.0,2.588019223355775
GENERAL SALGADO,General Salgado,2000,2.5333,2.2422,2.3141,1671050.0,2.2665778436189883
ITAPETININGA,Itapetininga,2000,2.1349,2.0527,2.3833,5038602.0,2.1535253602809665
ITAPEVA,Itapeva,2000,2.0935,2.3304,2.6553,1020690.0,2.442737218925649
JABOTICABAL,Jaboticabal,2000,1.732,2.2142,1.9106,22931800.0,2.1636308904719983
JALES,Jales,2000,2.3423,2.4031,2.4318,3386240.0,2.516558878942893
JAU,Jaú,2000,1.9307,2.214,1.9962,5571600.0,2.2537237778674744
LIMEIRA,Limeira,2000,1.8464,1.9156,1.8071,19080189.0,1.9092410849389605
LINS,Lins,2000,2.4546,2.591,2.4883,2369422.0,2.485491112648247
MOGI MIRIM,Mogi Mirim,2000,1.9602,1.9716,2.3291,13212928.0,1.971900116658663
OURINHOS,Ourinhos,2000,2.7351,2.3335,2.7472,1170417.0,2.5791121128983
PIRACICABA,Piracicaba,2000,1.7721,1.7888,1.7684,1105720.0,1.8757188637113056
RIBEIRAO PRETO,Ribeirão Preto,2000,1.8107,1.9536,1.8022,2873500.0,1.9227515777663289
SOROCABA,Sorocaba,2000,2.1321,2.6224,2.7309,1166200.0,2.5698846937190085
SAO JOSE DO RIO PRETO,São José do Rio Preto,2000,1.8074,2.1021,1.9449,12068765.0,2.034333580652338
SAO JOAO DA BOA VISTA,São João da Boa Vista,2000,2.1185,2.2148,2.2091,13385524.0,2.304664771637215
VOTUPORANGA,Votuporanga,2000,2.0083,2.0337,1.9702,2557485.0,2.1022808871676997
ARARAQUARA,Araraquara,2001,1.7427,1.7766,1.8627,23164980.0,1.7306230645313523
AVARE,Avaré,2001,2.2829,2.0755,2.296,1361000.0,2.18073799602593
BARRETOS,Barretos,2001,1.457,1.5221,1.7118,33444492.0,1.6622636763384413
BAURU,Bauru,2001,2.2316,2.4102,2.592,2727788.0,2.4653643062593753
BOTUCATU,Botucatu,2001,2.6464,2.2783,2.3903,2158200.0,2.777895436105964
CATANDUVA,Catanduva,2001,1.4198,1.5064,1.6907,12722130.0,1.6580242693451783
FERNANDOPOLIS,Fernandópolis,2001,1.9302,2.1644,2.5058,2752918.0,2.230466218781144
FRANCA,Franca,2001,2.3157,2.2224,2.5247,664757.0,2.156001818459923
GENERAL SALGADO,General Salgado,2001,2.7193,2.5333,2.2422,2940350.0,2.0473293598900657
ITAPETININGA,Itapetininga,2001,2.0142,2.1349,2.0527,5247919.0,2.221836453670012
ITAPEVA,Itapeva,2001,2.1118,2.0935,2.3304,1011610.0,2.17719317560281
JABOTICABAL,Jaboticabal,2001,1.7102,1.732,2.2142,21846800.0,1.7683243670089626
JALES,Jales,2001,2.3519,2.3423,2.4031,3004240.0,2.346050933262916
JAU,Jaú,2001,1.7457,1.9307,2.214,5585100.0,2.0206187781208382
LIMEIRA,Limeira,2001,1.6579,1.8464,1.9156,17761189.0,1.759556605686661
LINS,Lins,2001,2.3061,2.4546,2.591,2343957.0,2.479002869219465
MOGI MIRIM,Mogi Mirim,2001,1.8382,1.9602,1.9716,12300928.0,1.9064608548131519
OURINHOS,Ourinhos,2001,2.2487,2.7351,2.3335,955917.0,2.6436333066953024
PIRACICABA,Piracicaba,2001,1.802,1.7721,1.7888,1032720.0,1.7645359872067665
RIBEIRAO PRETO,Ribeirão Preto,2001,1.631,1.8107,1.9536,2507015.0,1.748892252445375
SOROCABA,Sorocaba,2001,2.4346,2.1321,2.6224,1594400.0,2.3205289735781034
SAO JOSE DO RIO PRETO,São José do Rio Preto,2001,1.707,1.8074,2.1021,10487188.0,1.8403966791601718
SAO JOAO DA BOA VISTA,São João da Boa Vista,2001,2.1351,2.1185,2.2148,13266022.0,2.09510457113437
VOTUPORANGA,Votuporanga,2001,2.0477,2.0083,2.0337,2233941.0,2.1335738276633385
ARARAQUARA,Araraquara,2002,1.8888,1.7427,1.7766,24565971.0,1.868378009825308
AVARE,Avaré,2002,2.7292,2.2829,2.0755,1953751.0,2.168986363245866
BARRETOS,Barretos,2002,1.5744,1.457,1.5221,32910992.0,1.6064205735992736
BAURU,Bauru,2002,2.3498,2.2316,2.4102,2760858.0,2.5784566436544787
BOTUCATU,Botucatu,2002,2.4905,2.6464,2.2783,2161200.0,2.4447871300213926
CATANDUVA,Catanduva,2002,1.752,1.4198,1.5064,11905000.0,1.5788290605648596
FERNANDOPOLIS,Fernandópolis,2002,1.8123,1.9302,2.1644,2853000.0,2.2177852454290066
FRANCA,Franca,2002,2.0552,2.3157,2.2224,724757.0,2.2329291144923546
GENERAL SALGADO,General Salgado,2002,2.392,2.7193,2.5333,2898650.0,2.5466880734590065
ITAPETININGA,Itapetininga,2002,2.0434,2.0142,2.1349,5082919.0,2.1614236453607822
ITAPEVA,Itapeva,2002,2.1575,2.1118,2.0935,1040750.0,2.3420203982378998
JABOTICABAL,Jaboticabal,2002,1.6948,1.7102,1.732,21853800.0,1.8702827699870055
JALES,Jales,2002,2.4861,2.3519,2.3423,3054960.0,2.3831140277735177
JAU,Jaú,2002,1.9295,1.7457,1.9307,5516520.0,2.265319221048764
LIMEIRA,Limeira,2002,1.9215,1.6579,1.8464,17061189.0,1.854004188200496
LINS,Lins,2002,2.9939,2.3061,2.4546,2713700.0,2.589791941151574
MOGI MIRIM,Mogi Mirim,2002,2.1034,1.8382,1.9602,12788000.0,2.2446126909904587
OURINHOS,Ourinhos,2002,2.2394,2.2487,2.7351,937917.0,2.606642252970737
PIRACICABA,Piracicaba,2002,1.7275,1.802,1.7721,1370720.0,1.9086374079455404
RIBEIRAO PRETO,Ribeirão Preto,2002,1.8402,1.631,1.8107,2706500.0,1.9587728599164898
SOROCABA,Sorocaba,2002,2.9391,2.4346,2.1321,1596200.0,2.5232801515008796
SAO JOSE DO RIO PRETO,São José do Rio Preto,2002,1.7796,1.707,1.8074,11712900.0,2.0537761480229824
SAO JOAO DA BOA VISTA,São João da Boa Vista,2002,2.3335,2.1351,2.1185,13555713.0,2.0178557199653544
VOTUPORANGA,Votuporanga,2002,2.3608,2.0477,2.0083,2247691.0,2.1825355958577863
ARARAQUARA,Araraquara,2003,1.8287,1.8888,1.7427,24842106.0,1.8920910802812754
AVARE,Avaré,2003,2.7748,2.7292,2.2829,1913700.0,2.4387306367353885
BARRETOS,Barretos,2003,1.4545,1.5744,1.457,32585092.0,1.6427261033088234
BAURU,Bauru,2003,2.1811,2.3498,2.2316,3243859.0,2.3921498125506173
BOTUCATU,Botucatu,2003,2.4305,2.4905,2.6464,2666400.0,2.588625472904645
CATANDUVA,Catanduva,2003,1.5204,1.752,1.4198,11775000.0,1.8102316293171434
FERNANDOPOLIS,Fernandópolis,2003,2.1037,1.8123,1.9302,2874000.0,2.027271830733884
FRANCA,Franca,2003,1.9413,2.0552,2.3157,724600.0,2.1394526026693734
GENERAL SALGADO,General Salgado,2003,2.0545,2.392,2.7193,1544660.0,2.3879355543674565
ITAPETININGA,Itapetininga,2003,2.0282,2.0434,2.0142,5183634.0,2.176575443837772
ITAPEVA,Itapeva,2003,2.022,2.1575,2.1118,1338500.0,2.284636510178599
JABOTICABAL,Jaboticabal,2003,1.7182,1.6948,1.7102,21721800.0,1.8767577784830005
JALES,Jales,2003,1.9422,2.4861,2.3519,2809060.0,2.5493753554236775
JAU,Jaú,2003,1.9581,1.9295,1.7457,5311500.0,1.9519046892789125
LIMEIRA,Limeira,2003,1.6251,1.9215,1.6579,16525189.0,1.8482301841545734
LINS,Lins,2003,2.099,2.9939,2.3061,3953671.0,2.602758652926075
MOGI MIRIM,Mogi Mirim,2003,2.1912,2.1034,1.8382,12445000.0,2.0734747891172196
OURINHOS,Ourinhos,2003,1.9159,2.2394,2.2487,1416300.0,2.3147840013601066
PIRACICABA,Piracicaba,2003,1.7165,1.7275,1.802,1330600.0,1.7958011153099371
RIBEIRAO PRETO,Ribeirão Preto,2003,1.6766,1.8402,1.631,2828500.0,1.846066311435618
SOROCABA,Sorocaba,2003,2.1962,2.9391,2.4346,1552300.0,2.640494293330095
SAO JOSE DO RIO PRETO,São José do Rio Preto,2003,1.6694,1.7796,1.707,11400413.0,1.9870165476162887
SAO JOAO DA BOA VISTA,São João da Boa Vista,2003,1.3051,2.3335,2.1351,13470213.0,2.314117101472633
VOTUPORANGA,Votuporanga,2003,2.0158,2.3608,2.0477,2324541.0,2.234433253962657
ARARAQUARA,Araraquara,2004,1.947,1.8287,1.8888,23994000.0,1.819691917124404
AVARE,Avaré,2004,3.067,2.7748,2.7292,2001287.0,2.8925336770294527
BARRETOS,Barretos,2004,1.6461,1.4545,1.5744,32205290.0,1.4965709472991036
BAURU,Bauru,2004,2.6023,2.1811,2.3498,3837865.0,2.2729036011929047
BOTUCATU,Botucatu,2004,2.1923,2.4305,2.4905,3186023.0,2.4783329490857446
CATANDUVA,Catanduva,2004,1.8298,1.5204,1.752,10133262.0,1.5406858739960914
FERNANDOPOLIS,Fernandópolis,2004,2.0369,2.1037,1.8123,2732500.0,2.1871432746735495
FRANCA,Franca,2004,2.1324,1.9413,2.0552,737050.0,1.9625915566776597
GENERAL SALGADO,General Salgado,2004,2.7116,2.0545,2.392,1888810.0,2.146201033315876
ITAPETININGA,Itapetininga,2004,2.0489,2.0282,2.0434,5373034.0,2.1012043239083247
ITAPEVA,Itapeva,2004,2.0584,2.022,2.1575,1178500.0,2.1957521917846194
JABOTICABAL,Jaboticabal,2004,1.8137,1.7182,1.6948,21437800.0,1.636388064050929
JALES,Jales,2004,2.3007,1.9422,2.4861,3200850.0,2.163552159281764
JAU,Jaú,2004,1.9714,1.9581,1.9295,6856500.0,1.869494910008431
LIMEIRA,Limeira,2004,1.7304,1.6251,1.9215,16215189.0,1.5886441886583227
LINS,Lins,2004,2.2381,2.099,2.9939,4177851.0,2.291922429764792
MOGI MIRIM,Mogi Mirim,2004,2.0578,2.1912,2.1034,12635000.0,2.135324416195025
OURINHOS,Ourinhos,2004,1.5099,1.9159,2.2394,1388976.0,2.033216995142734
PIRACICABA,Piracicaba,2004,1.7132,1.7165,1.7275,1351100.0,1.8275177007549341
RIBEIRAO PRETO,Ribeirão Preto,2004,1.9133,1.6766,1.8402,2884500.0,1.8377048686601625
SOROCABA,Sorocaba,2004,2.2286,2.1962,2.9391,1530900.0,2.409527946630092
SAO JOSE DO RIO PRETO,São José do Rio Preto,2004,1.8119,1.6694,1.7796,11432433.0,1.6834331057078609
SAO JOAO DA BOA VISTA,São João da Boa Vista,2004,1.9722,1.3051,2.3335,13589799.0,1.6858710882720138
VOTUPORANGA,Votuporanga,2004,2.2007,2.0158,2.3608,2677369.0,2.1327238751908184
ARARAQUARA,Araraquara,2005,1.9394,1.947,1.8287,23794000.0,1.8552562140752038
AVARE,Avaré,2005,2.9722,3.067,2.7748,2001287.0,2.787147176492572
BARRETOS,Barretos,2005,1.6013,1.6461,1.4545,29418849.0,1.5604264367226746
BAURU,Bauru,2005,2.4817,2.6023,2.1811,4058818.0,2.2972848650869118
BOTUCATU,Botucatu,2005,2.0692,2.1923,2.4305,3880523.0,2.2743755560849706
CATANDUVA,Catanduva,2005,1.6817,1.8298,1.5204,8650984.0,1.6497391072796765
FERNANDOPOLIS,Fernandópolis,2005,1.9584,2.0369,2.1037,2697500.0,2.087168720321719
FRANCA,Franca,2005,2.0926,2.1324,1.9413,728050.0,2.1157750526353443
GENERAL SALGADO,General Salgado,2005,2.5905,2.7116,2.0545,1382483.0,2.422285737242945
ITAPETININGA,Itapetininga,2005,2.4669,2.0489,2.0282,5536000.0,2.075740800101876
ITAPEVA,Itapeva,2005,2.7006,2.0584,2.022,1469400.0,2.3019433908552527
JABOTICABAL,Jaboticabal,2005,1.7944,1.8137,1.7182,21037800.0,1.769439700684958
JALES,Jales,2005,2.3518,2.3007,1.9422,3021058.0,1.9980288678978961
JAU,Jaú,2005,1.971,1.9714,1.9581,6749500.0,1.935953183253337
LIMEIRA,Limeira,2005,1.7098,1.7304,1.6251,15975189.0,1.6627625505623822
LINS,Lins,2005,2.3095,2.2381,2.099,4476296.0,2.2288917634283094
MOGI MIRIM,Mogi Mirim,2005,2.1714,2.0578,2.1912,13187000.0,1.9994427289670236
OURINHOS,Ourinhos,2005,2.2497,1.5099,1.9159,1417976.0,2.0246253373485517
PIRACICABA,Piracicaba,2005,1.9783,1.7132,1.7165,1281800.0,1.7358643425686469
RIBEIRAO PRETO,Ribeirão Preto,2005,1.529,1.9133,1.6766,2830640.0,1.779382015153057
SOROCABA,Sorocaba,2005,2.2035,2.2286,2.1962,1415200.0,2.320574004769921
SAO JOSE DO RIO PRETO,São José do Rio Preto,2005,1.8813,1.8119,1.6694,10603930.0,1.7027423283475982
SAO JOAO DA BOA VISTA,São João da Boa Vista,2005,1.7755,1.9722,1.3051,13899630.0,1.7752221015112564
VOTUPORANGA,Votuporanga,2005,2.2896,2.2007,2.0158,2679099.0,2.135647111731019
ARARAQUARA,Araraquara,2006,1.8422,1.9394,1.947,24486000.0,1.9354893374025997
AVARE,Avaré,2006,3.0355,2.9722,3.067,2151287.0,2.953837110206284
BARRETOS,Barretos,2006,1.64,1.6013,1.6461,26950894.0,1.5430453242045847
BAURU,Bauru,2006,2.4648,2.4817,2.6023,4044503.0,2.5225641447042664
BOTUCATU,Botucatu,2006,2.0636,2.0692,2.1923,4442523.0,2.1256593911910064
CATANDUVA,Catanduva,2006,1.7851,1.6817,1.8298,6743000.0,1.6947617603893244
FERNANDOPOLIS,Fernandópolis,2006,1.9798,1.9584,2.0369,2766850.0,2.043247325529461
FRANCA,Franca,2006,2.1153,2.0926,2.1324,678032.0,2.100351237827619
GENERAL SALGADO,General Salgado,2006,2.4003,2.5905,2.7116,1488815.0,2.565678009203817
ITAPETININGA,Itapetininga,2006,2.583,2.4669,2.0489,5116100.0,2.009888304456146
ITAPEVA,Itapeva,2006,2.7391,2.7006,2.0584,1723200.0,1.9978466839340197
JABOTICABAL,Jaboticabal,2006,1.6577,1.7944,1.8137,19424800.0,1.8125764930795705
JALES,Jales,2006,2.4828,2.3518,2.3007,2829600.0,2.230026555074208
JAU,Jaú,2006,1.8531,1.971,1.9714,6746500.0,1.9486784276984168
LIMEIRA,Limeira,2006,1.7989,1.7098,1.7304,15972189.0,1.764870722751613
LINS,Lins,2006,2.4523,2.3095,2.2381,4712142.0,2.2702447668535823
MOGI MIRIM,Mogi Mirim,2006,2.0809,2.1714,2.0578,13282000.0,2.0628471756609574
OURINHOS,Ourinhos,2006,2.7726,2.2497,1.5099,1435976.0,2.076390148159496
PIRACICABA,Piracicaba,2006,1.9785,1.9783,1.7132,1281100.0,1.8206291040556644
RIBEIRAO PRETO,Ribeirão Preto,2006,1.5889,1.529,1.9133,2864500.0,1.729272724764408
SOROCABA,Sorocaba,2006,2.6168,2.2035,2.2286,1393400.0,2.072536981318526
SAO JOSE DO RIO PRETO,São José do Rio Preto,2006,2.0245,1.8813,1.8119,9867900.0,1.815934216298534
SAO JOAO DA BOA VISTA,São João da Boa Vista,2006,1.9621,1.7755,1.9722,14236196.0,1.8484446793011322
VOTUPORANGA,Votuporanga,2006,2.4639,2.2896,2.2007,2803141.0,2.2064883885106723
ARARAQUARA,Araraquara,2007,1.8511,1.8422,1.9394,23830000.0,1.8194209432483706
AVARE,Avaré,2007,3.0733,3.0355,2.9722,2300700.0,2.685048260392227
BARRETOS,Barretos,2007,1.7529,1.64,1.6013,27089554.0,1.657313386377133
BAURU,Bauru,2007,2.1573,2.4648,2.4817,7087525.0,2.126488894872768
BOTUCATU,Botucatu,2007,2.2291,2.0636,2.0692,4972523.0,2.137033410832774
CATANDUVA,Catanduva,2007,1.8563,1.7851,1.6817,6523000.0,1.7986784747311206
FERNANDOPOLIS,Fernandópolis,2007,2.0159,1.9798,1.9584,3058850.0,2.0209108140014576
FRANCA,Franca,2007,1.7005,2.1153,2.0926,1481000.0,1.751282533485852
GENERAL SALGADO,General Salgado,2007,2.5648,2.4003,2.5905,1370734.0,2.4929513487347292
ITAPETININGA,Itapetininga,2007,2.446,2.583,2.4669,5531485.0,2.3090184827344977
ITAPEVA,Itapeva,2007,3.313,2.7391,2.7006,1690700.0,2.640044678814353
JABOTICABAL,Jaboticabal,2007,1.8295,1.6577,1.7944,16666800.0,1.7531086752449672
JALES,Jales,2007,2.7322,2.4828,2.3518,2942250.0,2.3398525984818197
JAU,Jaú,2007,1.9795,1.8531,1.971,7440200.0,1.9172032569842858
LIMEIRA,Limeira,2007,1.8805,1.7989,1.7098,15722189.0,1.7634393277763194
LINS,Lins,2007,2.5085,2.4523,2.3095,4708270.0,2.157347292101443
MOGI MIRIM,Mogi Mirim,2007,1.9213,2.0809,2.1714,13787000.0,2.167819031244631
OURINHOS,Ourinhos,2007,2.4895,2.7726,2.2497,2335976.0,2.5663843732782454
PIRACICABA,Piracicaba,2007,2.0163,1.9785,1.9783,1380300.0,1.9249193402802915
RIBEIRAO PRETO,Ribeirão Preto,2007,1.7147,1.5889,1.529,3264500.0,1.5853330839023192
SOROCABA,Sorocaba,2007,2.3531,2.6168,2.2035,1240400.0,2.5638414420615847
SAO JOSE DO RIO PRETO,São José do Rio Preto,2007,2.0076,2.0245,1.8813,9189347.0,2.0487807347159084
SAO JOAO DA BOA VISTA,São João da Boa Vista,2007,1.9488,1.9621,1.7755,15338366.0,1.8890768813131034
VOTUPORANGA,Votuporanga,2007,2.36,2.4639,2.2896,2794141.0,2.243126450235054
ARARAQUARA,Araraquara,2008,1.3746,1.8511,1.8422,21739521.0,1.848321306787673
AVARE,Avaré,2008,2.2425,3.0733,3.0355,4200100.0,2.9538969522995018
BARRETOS,Barretos,2008,1.7433,1.7529,1.64,25605281.0,1.8170805688102447
BAURU,Bauru,2008,1.8704,2.1573,2.4648,6664479.0,2.1632932302048484
BOTUCATU,Botucatu,2008,2.11,2.2291,2.0636,6577523.0,2.1660340218878686
CATANDUVA,Catanduva,2008,1.8273,1.8563,1.7851,5905639.0,1.8010418213240018
FERNANDOPOLIS,Fernandópolis,2008,1.9895,2.0159,1.9798,3304775.0,2.175476642859885
FRANCA,Franca,2008,1.9697,1.7005,2.1153,1619000.0,1.9309337888553568
GENERAL SALGADO,General Salgado,2008,2.6277,2.5648,2.4003,1303650.0,2.3399703570448422
ITAPETININGA,Itapetininga,2008,2.382,2.446,2.583,5738100.0,2.5592461027874918
ITAPEVA,Itapeva,2008,2.8871,3.313,2.7391,1842600.0,2.7557309320125256
JABOTICABAL,Jaboticabal,2008,1.5842,1.8295,1.6577,17634210.0,1.7532056401642129
JALES,Jales,2008,3.0881,2.7322,2.4828,3856750.0,2.4313085516140625
JAU,Jaú,2008,1.9785,1.9795,1.8531,7952200.0,1.9523822814104448
LIMEIRA,Limeira,2008,1.6503,1.8805,1.7989,16802189.0,1.8723162751018911
LINS,Lins,2008,2.2048,2.5085,2.4523,5686900.0,2.3352924791340235
MOGI MIRIM,Mogi Mirim,2008,1.8841,1.9213,2.0809,14495982.0,1.9954657287646849
OURINHOS,Ourinhos,2008,2.4725,2.4895,2.7726,2715976.0,2.5693818621718436
PIRACICABA,Piracicaba,2008,1.9753,2.0163,1.9785,1516913.0,2.115117129154663
RIBEIRAO PRETO,Ribeirão Preto,2008,1.7907,1.7147,1.5889,3481118.0,1.8074332281166672
SOROCABA,Sorocaba,2008,2.3742,2.3531,2.6168,1490900.0,2.382315042898599
SAO JOSE DO RIO PRETO,São José do Rio Preto,2008,1.9553,2.0076,2.0245,9333711.0,2.0922199746192867
SAO JOAO DA BOA VISTA,São João da Boa Vista,2008,1.8814,1.9488,1.9621,15742569.0,1.982797878196131
VOTUPORANGA,Votuporanga,2008,2.2981,2.36,2.4639,3006188.0,2.32334401318402
ARARAQUARA,Araraquara,2009,1.3829,1.3746,1.8511,19893565.0,1.6477679944886985
AVARE,Avaré,2009,2.0943,2.2425,3.0733,7350285.0,2.184853466537525
BARRETOS,Barretos,2009,1.686,1.7433,1.7529,25460981.0,1.8243556341900498
BAURU,Bauru,2009,2.0723,1.8704,2.1573,8727229.0,2.1053095403400643
BOTUCATU,Botucatu,2009,1.9491,2.11,2.2291,7538023.0,2.1642211873219597
CATANDUVA,Catanduva,2009,1.8268,1.8273,1.8563,5623239.0,1.8718827864026188
FERNANDOPOLIS,Fernandópolis,2009,2.0769,1.9895,2.0159,3259350.0,2.113170641333432
FRANCA,Franca,2009,1.8994,1.9697,1.7005,1765000.0,1.9371793868337266
GENERAL SALGADO,General Salgado,2009,2.2943,2.6277,2.5648,1105937.0,2.5598842099033847
ITAPETININGA,Itapetininga,2009,2.3687,2.382,2.446,5864100.0,2.5129532305710787
ITAPEVA,Itapeva,2009,3.4452,2.8871,3.313,2023006.0,2.7868543915327697
JABOTICABAL,Jaboticabal,2009,1.5879,1.5842,1.8295,16971725.0,1.703019005457064
