edr_chave,edr,ano,chuva_critica_mm,anom_critica_pct,dias_tmax33_critica,chuva_secundaria_mm,anom_secundaria_pct,tmin_fria,dias_frio_fria,chuva_ciclo_mm,rendimento_a1,rendimento_a2,ancora_bienal,delta_bienal,log_capacidade,var_capacidade_pct,razao_preco,capacidade,alvo,anom_ndvi_florada,anom_ndvi_enchimento
ASSIS,Assis,2026,510.7,15.8,25,320.8,-35.8,1.5,1,831.5,3332.1,2606.5,3278.566666666667,725.5999999999999,9.595602772766828,0.0,0.764,14700.0,,,
BARRETOS,Barretos,1985,0.0,-100.0,0,0.0,-100.0,,0,0.0,2196.9,2079.7,2138.3,117.20000000000027,8.752107198329362,38.75,,6324.0,2321.8,,
BARRETOS,Barretos,1986,0.0,-100.0,0,0.0,-100.0,,0,0.0,2321.8,2196.9,2199.4666666666667,124.90000000000009,8.459775920546287,-25.35,,4721.0,2302.4,,
BARRETOS,Barretos,1987,0.0,-100.0,0,0.0,-100.0,,0,0.0,2302.4,2321.8,2273.7000000000003,-19.40000000000009,8.033009498596668,-34.74,,3081.0,1956.8,,
BARRETOS,Barretos,1988,0.0,-100.0,0,0.0,-100.0,,0,0.0,1956.8,2302.4,2193.6666666666665,-345.60000000000014,7.539027055823995,-38.98,,1880.0,2148.9,,
BARRETOS,Barretos,1989,0.0,-100.0,0,0.0,-100.0,,0,0.0,2148.9,1956.8,2136.0333333333333,192.10000000000014,6.856461984594587,-49.47,,950.0,1960.5,,
BARRETOS,Barretos,1990,0.0,-100.0,0,0.0,-100.0,,0,0.0,1960.5,2148.9,2022.0666666666666,-188.4000000000001,6.897704943128636,4.21,,990.0,2703.3,,
BARRETOS,Barretos,1991,0.0,-100.0,0,0.0,-100.0,,0,0.0,2703.3,1960.5,2270.9,742.8000000000002,7.234898420314831,40.1,,1387.0,2442.2,,
BARRETOS,Barretos,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,2442.2,2703.3,2368.6666666666665,-261.10000000000036,7.00033446027523,-20.91,,1097.0,2276.7,,
BARRETOS,Barretos,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,2276.7,2442.2,2474.0666666666666,-165.5,7.471932078245122,60.26,,1758.0,1528.7,,
BARRETOS,Barretos,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,1528.7,2276.7,2082.5333333333333,-747.9999999999998,7.170119543449628,-26.05,,1300.0,1173.1,,
BARRETOS,Barretos,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,1173.1,1528.7,1659.5,-355.60000000000014,7.423568444259167,28.85,,1675.0,2697.8,,
BARRETOS,Barretos,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,2697.8,1173.1,1799.8666666666668,1524.7000000000003,6.194405391104672,-70.75,,490.0,2816.3,,
BARRETOS,Barretos,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,2816.3,2697.8,2229.066666666667,118.5,7.6255950721324535,318.37,1.157,2050.0,2500.0,,
BARRETOS,Barretos,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,2500.0,2816.3,2671.366666666667,-316.3000000000002,8.506334448081361,141.27,1.189,4946.0,2511.3,,
BARRETOS,Barretos,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,2511.3,2500.0,2609.2000000000003,11.300000000000182,8.306472160100585,-18.12,0.885,4050.0,2502.5,,
BARRETOS,Barretos,2000,0.0,-100.0,0,839.8,46.7,,0,839.8,2502.5,2511.3,2504.6,-8.800000000000182,6.79346613258001,-77.98,1.361,892.0,2706.1,,
BARRETOS,Barretos,2001,464.1,2.8,30,421.1,-26.4,4.3,0,885.2,2706.1,2502.5,2573.3,203.5999999999999,7.251344983372214,58.07,1.116,1410.0,2890.1,,
BARRETOS,Barretos,2002,601.0,33.1,14,721.8,26.1,6.1,0,1322.8,2890.1,2706.1,2699.5666666666666,184.0,5.834810737062605,-75.74,0.86,342.0,2575.4,,
BARRETOS,Barretos,2003,415.8,-7.9,36,848.2,48.2,8.2,0,1264.0,2575.4,2890.1,2723.866666666667,-314.6999999999998,6.198478716492308,43.86,1.315,492.0,2704.9,,
BARRETOS,Barretos,2004,396.0,-12.3,23,601.7,5.1,7.7,0,997.7,2704.9,2575.4,2723.4666666666667,129.5,7.228388451573604,180.08,1.415,1378.0,3172.4,,
BARRETOS,Barretos,2005,494.3,9.5,25,551.4,-3.7,7.8,0,1045.7,3172.4,2704.9,2817.566666666667,467.5,8.000349495324684,116.4,1.005,2982.0,2910.7,,
BARRETOS,Barretos,2006,432.8,-4.2,34,675.0,17.9,9.8,0,1107.9,2910.7,3172.4,2929.3333333333335,-261.7000000000003,7.803026643632217,-17.91,0.789,2448.0,3234.8,,
BARRETOS,Barretos,2007,560.3,24.1,9,786.2,37.3,8.9,0,1346.5,3234.8,2910.7,3105.9666666666667,324.10000000000036,8.318205523313098,67.39,0.967,4097.8,2122.2,,
BARRETOS,Barretos,2008,288.5,-36.1,41,720.4,25.9,7.2,0,1008.9,2122.2,3234.8,2755.9,-1112.6000000000004,8.178077463849608,-13.08,1.26,3562.0,3198.4,,
BARRETOS,Barretos,2009,482.7,6.9,41,648.7,13.3,9.5,0,1131.3,3198.4,2122.2,2851.8000000000006,1076.2000000000003,8.437067146936952,29.56,1.048,4615.0,3390.6,,
BARRETOS,Barretos,2010,503.9,11.6,13,492.6,-13.9,5.8,0,996.5,3390.6,3198.4,2903.7333333333336,192.19999999999982,8.344029572407049,-8.88,0.761,4205.0,3494.8,,
BARRETOS,Barretos,2011,355.1,-21.4,26,768.1,34.2,9.5,0,1123.2,3494.8,3390.6,3361.2666666666664,104.20000000000027,8.572968426883651,25.73,1.115,5286.8,2767.7,,
BARRETOS,Barretos,2012,509.2,12.8,13,469.0,-18.1,5.6,0,978.2,2767.7,3494.8,3217.7000000000003,-727.1000000000004,8.638791163163726,6.8,1.191,5646.5,4030.0,,
BARRETOS,Barretos,2013,407.8,-9.7,39,548.4,-4.2,7.2,0,956.2,4030.0,2767.7,3430.8333333333335,1262.3000000000002,8.638525476583762,-0.03,1.041,5645.0,4053.0,,
BARRETOS,Barretos,2014,433.8,-3.9,18,360.9,-37.0,7.0,0,794.7,4053.0,4030.0,3616.9,23.0,8.872935700772928,26.42,0.943,7136.2,3468.0,,
BARRETOS,Barretos,2015,375.5,-16.8,32,406.3,-29.0,9.7,0,781.8,3468.0,4053.0,3850.3333333333335,-585.0,8.80131894766524,-6.91,0.99,6643.0,3935.0,,
BARRETOS,Barretos,2016,446.0,-1.2,30,684.6,19.6,11.8,0,1130.5,3935.0,3468.0,3818.6666666666665,467.0,8.985320060649112,20.2,1.099,7985.0,4175.9,,
BARRETOS,Barretos,2017,413.6,-8.4,25,419.7,-26.7,4.7,0,833.3,4175.9,3935.0,3859.633333333333,240.89999999999964,9.261793653565098,31.85,1.385,10528.0,3988.2,,
BARRETOS,Barretos,2018,531.1,17.6,23,485.0,-15.3,7.6,0,1016.1,3988.2,4175.9,4033.033333333333,-187.69999999999982,9.281544130982514,1.99,0.905,10738.0,3603.4,,
BARRETOS,Barretos,2019,497.9,10.3,10,341.3,-40.4,8.8,0,839.2,3603.4,3988.2,3922.5,-384.7999999999997,9.332929617059934,5.27,0.951,11304.2,2525.8,,
BARRETOS,Barretos,2020,422.3,-6.5,42,498.0,-13.0,5.4,0,920.4,2525.8,3603.4,3372.466666666667,-1077.6,9.137339479091693,-17.77,1.236,9296.0,3722.8,,
BARRETOS,Barretos,2021,377.1,-16.5,42,282.7,-50.6,9.0,0,659.8,3722.8,2525.8,3284.0,1197.0,9.168893182062009,3.21,1.285,9594.0,3423.8,,
BARRETOS,Barretos,2022,536.6,18.8,23,471.5,-17.6,4.4,0,1008.2,3423.8,3722.8,3224.1333333333337,-299.0,9.229113057299466,6.21,1.395,10189.5,3845.8,,
BARRETOS,Barretos,2023,394.3,-12.7,37,609.6,6.5,6.3,0,1003.9,3845.8,3423.8,3664.1333333333337,422.0,9.03884005381381,-17.33,1.426,8424.0,4157.0,,
BARRETOS,Barretos,2024,387.6,-14.2,71,392.0,-31.5,7.6,0,779.6,4157.0,3845.8,3808.866666666667,311.1999999999998,8.665320050123023,-31.17,1.245,5798.3,3490.0,,
BARRETOS,Barretos,2025,628.9,39.3,18,210.6,-63.2,9.2,0,839.5,3490.0,4157.0,3830.933333333333,-667.0,8.696928072313424,3.21,1.047,5984.5,3704.1,,
BARRETOS,Barretos,2026,355.5,-21.3,54,526.7,-8.0,5.8,0,882.2,3704.1,3490.0,3783.7000000000003,214.0999999999999,8.696928072313424,0.0,0.764,5984.5,,,
BAURU,Bauru,1985,0.0,-100.0,0,0.0,-100.0,,0,0.0,1378.7,1504.2,1441.45,-125.5,7.277938572945661,167.16,,1448.0,1575.6,,
BAURU,Bauru,1986,0.0,-100.0,0,0.0,-100.0,,0,0.0,1575.6,1378.7,1486.1666666666667,196.89999999999986,6.79794041297493,-38.12,,896.0,1753.2,,
BAURU,Bauru,1987,0.0,-100.0,0,0.0,-100.0,,0,0.0,1753.2,1575.6,1569.1666666666667,177.60000000000014,7.660585461703256,136.94,,2123.0,861.6,,
BAURU,Bauru,1988,0.0,-100.0,0,0.0,-100.0,,0,0.0,861.6,1753.2,1396.8,-891.6,7.323830566202317,-28.59,,1516.0,979.6,,
BAURU,Bauru,1989,0.0,-100.0,0,0.0,-100.0,,0,0.0,979.6,861.6,1198.1333333333334,118.0,6.385194398997726,-60.88,,593.0,1154.7,,
BAURU,Bauru,1990,0.0,-100.0,0,0.0,-100.0,,0,0.0,1154.7,979.6,998.6333333333333,175.10000000000002,6.248042874508429,-12.82,,517.0,1370.6,,
BAURU,Bauru,1991,0.0,-100.0,0,0.0,-100.0,,0,0.0,1370.6,1154.7,1168.3,215.89999999999986,6.251903883165888,0.39,,519.0,1372.8,,
BAURU,Bauru,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,1372.8,1370.6,1299.3666666666666,2.2000000000000455,6.20050917404269,-5.01,,493.0,2015.7,,
BAURU,Bauru,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,2015.7,1372.8,1586.3666666666668,642.9000000000001,5.225746673713202,-62.27,,186.0,2088.7,,
BAURU,Bauru,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,2088.7,2015.7,1825.7333333333333,72.99999999999977,4.68213122712422,-41.94,,108.0,2145.8,,
BAURU,Bauru,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,2145.8,2088.7,2083.4,57.100000000000364,4.663439094112067,-1.85,,106.0,1991.7,,
BAURU,Bauru,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,1991.7,2145.8,2075.4,-154.10000000000014,4.382026634673881,-24.53,,80.0,2031.2,,
BAURU,Bauru,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,2031.2,1991.7,2056.2333333333336,39.5,4.007333185232471,-31.25,1.157,55.0,3204.5,,
BAURU,Bauru,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,3204.5,2031.2,2409.133333333333,1173.3,4.02535169073515,1.82,1.189,56.0,2473.2,,
BAURU,Bauru,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,2473.2,3204.5,2569.633333333333,-731.3000000000002,3.4011973816621555,-46.43,0.885,30.0,2275.0,,
BAURU,Bauru,2000,0.0,-100.0,0,592.5,22.6,,0,592.5,2275.0,2473.2,2650.9,-198.19999999999982,3.5553480614894135,16.67,1.361,35.0,2585.7,,
BAURU,Bauru,2001,466.6,8.9,29,509.4,5.4,-0.7,3,976.0,2585.7,2275.0,2444.633333333333,310.6999999999998,3.6109179126442243,5.71,1.116,37.0,2250.0,,
BAURU,Bauru,2002,546.6,27.5,18,556.6,15.2,3.0,0,1103.2,2250.0,2585.7,2370.233333333333,-335.6999999999998,0.6931471805599453,-94.59,0.86,2.0,3000.0,,
BAURU,Bauru,2003,405.4,-5.4,37,588.2,21.7,5.2,0,993.6,3000.0,2250.0,2611.9,750.0,0.6931471805599453,0.0,1.315,2.0,,,
BAURU,Bauru,2004,487.7,13.8,20,477.1,-1.3,4.7,0,964.8,,3000.0,2625.0,,4.8283137373023015,,1.415,125.0,2460.0,,
BAURU,Bauru,2005,542.9,26.7,11,437.7,-9.4,4.9,0,980.5,2460.0,,2730.0,,6.656726524178391,522.4,1.005,778.0,2211.4,,
BAURU,Bauru,2006,452.3,5.5,18,435.1,-10.0,5.7,0,887.4,2211.4,2460.0,2335.7,-248.5999999999999,6.126869184114185,-41.13,0.789,458.0,2572.6,,
BAURU,Bauru,2007,436.4,1.8,25,642.0,32.8,5.7,0,1078.3,2572.6,2211.4,2414.6666666666665,361.1999999999998,1.791759469228055,-98.69,0.967,6.0,1500.0,,
BAURU,Bauru,2008,462.5,7.9,32,472.3,-2.3,3.9,0,934.8,1500.0,2572.6,2094.6666666666665,-1072.6,7.167809184316444,21516.67,1.26,1297.0,2468.4,,
BAURU,Bauru,2009,367.9,-14.1,26,574.0,18.8,4.8,0,941.9,2468.4,1500.0,2180.3333333333335,968.4000000000001,6.373319789577012,-54.82,1.048,586.0,2899.3,,
BAURU,Bauru,2010,631.9,47.4,10,358.1,-25.9,3.5,0,990.0,2899.3,2468.4,2289.2333333333336,430.9000000000001,6.476972362889683,10.92,0.761,650.0,2500.0,,
BAURU,Bauru,2011,284.8,-33.5,29,539.9,11.7,6.1,0,824.7,2500.0,2899.3,2622.566666666667,-399.3000000000002,6.476972362889683,0.0,1.115,650.0,,,
BAURU,Bauru,2012,397.3,-7.3,32,307.0,-36.5,1.4,1,704.3,,2500.0,2699.65,,6.309918278226516,,1.191,550.0,3250.0,,
BAURU,Bauru,2013,328.9,-23.3,42,510.0,5.5,5.1,0,838.9,3250.0,,2875.0,,6.633318433280377,38.18,1.041,760.0,2401.3,,
BAURU,Bauru,2014,275.1,-35.8,32,336.0,-30.5,4.3,0,611.1,2401.3,3250.0,2825.65,-848.6999999999998,6.917705609835305,32.89,0.943,1010.0,2104.0,,
BAURU,Bauru,2015,378.3,-11.7,34,437.6,-9.5,6.4,0,815.8,2104.0,2401.3,2585.1,-297.3000000000002,6.684611727667927,-20.79,0.99,800.0,1818.8,,
BAURU,Bauru,2016,614.7,43.4,18,645.3,33.5,9.1,0,1260.0,1818.8,2104.0,2108.0333333333333,-285.20000000000005,6.556778356158042,-12.0,1.099,704.0,2000.0,,
BAURU,Bauru,2017,316.6,-26.1,13,504.5,4.4,1.6,1,821.1,2000.0,1818.8,1974.2666666666667,181.20000000000005,6.942156705699469,47.02,1.385,1035.0,2420.3,,
BAURU,Bauru,2018,462.5,7.9,28,513.7,6.3,4.8,0,976.2,2420.3,2000.0,2079.7000000000003,420.3000000000002,6.969320634640292,2.75,0.905,1063.5,2661.5,,
BAURU,Bauru,2019,408.6,-4.7,25,425.0,-12.1,5.0,0,833.6,2661.5,2420.3,2360.6,241.19999999999982,7.162397497355718,21.3,0.951,1290.0,3496.1,,
BAURU,Bauru,2020,304.8,-28.9,53,395.6,-18.1,3.3,0,700.3,3496.1,2661.5,2859.3000000000006,834.5999999999999,7.605890001053122,55.81,1.236,2010.0,3337.1,,
BAURU,Bauru,2021,286.1,-33.2,46,308.8,-36.1,5.6,0,595.0,3337.1,3496.1,3164.9,-159.0,7.617759576608505,1.19,1.285,2034.0,4029.3,,
BAURU,Bauru,2022,372.7,-13.0,43,508.1,5.2,2.2,0,880.8,4029.3,3337.1,3620.8333333333335,692.2000000000003,8.191463051326927,77.48,1.395,3610.0,4729.1,,
BAURU,Bauru,2023,337.6,-21.2,22,492.2,1.9,4.6,0,829.8,4729.1,4029.3,4031.833333333334,699.8000000000002,8.061486866871327,-12.19,1.426,3170.0,4621.5,,
BAURU,Bauru,2024,311.1,-27.4,67,266.0,-45.0,6.1,0,577.0,4621.5,4729.1,4459.966666666667,-107.60000000000036,7.755767170102998,-26.34,1.245,2335.0,4227.8,,
BAURU,Bauru,2025,413.1,-3.6,40,209.6,-56.6,4.9,0,622.7,4227.8,4621.5,4526.133333333333,-393.6999999999998,8.952346543226227,230.88,1.047,7726.0,4005.3,,
BAURU,Bauru,2026,416.0,-2.9,39,291.1,-39.8,1.0,1,707.1,4005.3,4227.8,4284.866666666667,-222.5,8.952346543226227,0.0,0.764,7726.0,,,
CATANDUVA,Catanduva,1985,0.0,-100.0,0,0.0,-100.0,,0,0.0,1343.4,1247.7,1295.5500000000002,95.70000000000005,8.297543529356284,-28.96,,4014.0,1383.3,,
CATANDUVA,Catanduva,1986,0.0,-100.0,0,0.0,-100.0,,0,0.0,1383.3,1343.4,1324.8,39.899999999999864,8.16763571524637,-12.18,,3525.0,1305.7,,
CATANDUVA,Catanduva,1987,0.0,-100.0,0,0.0,-100.0,,0,0.0,1305.7,1383.3,1344.1333333333334,-77.59999999999991,8.31996102188653,16.45,,4105.0,1231.4,,
CATANDUVA,Catanduva,1988,0.0,-100.0,0,0.0,-100.0,,0,0.0,1231.4,1305.7,1306.8000000000002,-74.29999999999995,7.934155233536322,-32.01,,2791.0,1428.0,,
CATANDUVA,Catanduva,1989,0.0,-100.0,0,0.0,-100.0,,0,0.0,1428.0,1231.4,1321.7,196.5999999999999,7.539027055823995,-32.64,,1880.0,1650.3,,
CATANDUVA,Catanduva,1990,0.0,-100.0,0,0.0,-100.0,,0,0.0,1650.3,1428.0,1436.5666666666668,222.29999999999995,7.257002707092073,-24.57,,1418.0,1361.1,,
CATANDUVA,Catanduva,1991,0.0,-100.0,0,0.0,-100.0,,0,0.0,1361.1,1650.3,1479.8,-289.20000000000005,7.57095858316901,36.88,,1941.0,1614.2,,
CATANDUVA,Catanduva,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,1614.2,1361.1,1541.8666666666668,253.10000000000014,7.486613313139955,-8.09,,1784.0,1573.0,,
CATANDUVA,Catanduva,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,1573.0,1614.2,1516.0999999999997,-41.200000000000045,7.698029170272805,23.54,,2204.0,1695.2,,
CATANDUVA,Catanduva,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,1695.2,1573.0,1627.4666666666665,122.20000000000005,7.400620577371135,-25.73,,1637.0,1152.3,,
CATANDUVA,Catanduva,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,1152.3,1695.2,1473.5,-542.9000000000001,7.390798521735676,-0.98,,1621.0,1202.5,,
CATANDUVA,Catanduva,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,1202.5,1152.3,1350.0,50.200000000000045,7.421775793644647,3.15,,1672.0,1283.9,,
CATANDUVA,Catanduva,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,1283.9,1202.5,1212.8999999999999,81.40000000000009,7.0825485693553,-28.77,1.157,1191.0,1318.0,,
CATANDUVA,Catanduva,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,1318.0,1283.9,1268.1333333333334,34.09999999999991,7.208600337960199,13.43,1.189,1351.0,1556.6,,
CATANDUVA,Catanduva,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,1556.6,1318.0,1386.1666666666667,238.5999999999999,6.856461984594587,-29.68,0.885,950.0,1437.9,,
CATANDUVA,Catanduva,2000,0.0,-100.0,0,779.1,46.3,,0,779.1,1437.9,1556.6,1437.5,-118.69999999999982,6.703188113240863,-14.21,1.361,815.0,1337.4,,
CATANDUVA,Catanduva,2001,452.7,9.6,31,414.7,-22.1,2.7,0,867.4,1337.4,1437.9,1443.9666666666665,-100.5,8.023552392404348,274.48,1.116,3052.0,1281.3,,
CATANDUVA,Catanduva,2002,562.7,36.3,20,662.1,24.4,5.4,0,1224.8,1281.3,1337.4,1352.2,-56.100000000000136,7.463363045520021,-42.89,0.86,1743.0,1847.7,,
CATANDUVA,Catanduva,2003,352.7,-14.6,44,710.3,33.4,7.4,0,1063.0,1847.7,1281.3,1488.8,566.4000000000001,7.351799869057777,-10.56,1.315,1559.0,1401.5,,
CATANDUVA,Catanduva,2004,400.4,-3.0,25,588.3,10.5,6.8,0,988.8,1401.5,1847.7,1510.1666666666667,-446.20000000000005,8.114623886420098,114.43,1.415,3343.0,1648.9,,
CATANDUVA,Catanduva,2005,434.9,5.3,23,551.6,3.6,7.1,0,986.5,1648.9,1401.5,1632.7,247.4000000000001,8.792488868216969,96.97,1.005,6584.6,1703.7,,
CATANDUVA,Catanduva,2006,390.6,-5.4,38,657.5,23.5,9.0,0,1048.1,1703.7,1648.9,1584.7,54.799999999999955,8.530109416682784,-23.08,0.789,5065.0,1560.5,,
CATANDUVA,Catanduva,2007,484.0,17.2,15,727.1,36.6,8.1,0,1211.1,1560.5,1703.7,1637.7,-143.20000000000005,8.512180649592693,-1.78,0.967,4975.0,1699.0,,
CATANDUVA,Catanduva,2008,281.8,-31.8,49,667.2,25.3,5.3,0,949.0,1699.0,1560.5,1654.3999999999999,138.5,8.646641258603124,14.39,1.26,5691.0,1890.0,,
CATANDUVA,Catanduva,2009,439.5,6.5,42,605.3,13.7,8.4,0,1044.8,1890.0,1699.0,1716.5,191.0,8.401827232275458,-21.71,1.048,4455.2,1766.6,,
CATANDUVA,Catanduva,2010,543.4,31.6,10,382.9,-28.1,5.0,0,926.3,1766.6,1890.0,1785.2,-123.40000000000009,8.338066525518801,-6.18,0.761,4180.0,1740.4,,
CATANDUVA,Catanduva,2011,312.5,-24.3,36,742.4,39.4,8.3,0,1054.9,1740.4,1766.6,1799.0,-26.199999999999818,8.294049640102028,-4.31,1.115,4000.0,1627.5,,
CATANDUVA,Catanduva,2012,395.8,-4.1,33,377.6,-29.1,3.8,0,773.4,1627.5,1740.4,1711.5,-112.90000000000009,8.54752839121231,28.85,1.191,5154.0,1762.7,,
CATANDUVA,Catanduva,2013,361.6,-12.4,43,516.2,-3.0,6.6,0,877.8,1762.7,1627.5,1710.2,135.20000000000005,8.593598522618644,4.71,1.041,5397.0,2576.7,,
CATANDUVA,Catanduva,2014,348.9,-15.5,34,344.0,-35.4,6.5,0,692.9,2576.7,1762.7,1988.9666666666665,813.9999999999998,8.712101863715663,12.58,0.943,6076.0,1979.6,,
CATANDUVA,Catanduva,2015,334.4,-19.0,39,402.0,-24.5,8.2,0,736.4,1979.6,2576.7,2106.333333333333,-597.0999999999999,9.172742341560864,58.51,0.99,9631.0,2232.5,,
CATANDUVA,Catanduva,2016,457.8,10.9,29,615.1,15.5,11.9,0,1072.9,2232.5,1979.6,2262.9333333333334,252.9000000000001,9.136263168579868,-3.58,1.099,9286.0,3130.1,,
CATANDUVA,Catanduva,2017,361.7,-12.4,27,401.1,-24.7,3.3,0,762.8,3130.1,2232.5,2447.4,897.5999999999999,8.55325507456126,-44.18,1.385,5183.6,3049.5,,
CATANDUVA,Catanduva,2018,510.9,23.7,26,451.3,-15.2,6.4,0,962.2,3049.5,3130.1,2804.0333333333333,-80.59999999999991,8.735621644103475,20.01,0.905,6220.6,3413.0,,
CATANDUVA,Catanduva,2019,467.0,13.1,20,347.9,-34.7,7.3,0,814.9,3413.0,3049.5,3197.5333333333333,363.5,8.791181936736017,5.71,0.951,6576.0,2979.0,,
CATANDUVA,Catanduva,2020,364.8,-11.6,50,483.6,-9.2,4.7,0,848.4,2979.0,3413.0,3147.1666666666665,-434.0,8.617273792826282,-15.96,1.236,5526.3,4571.9,,
CATANDUVA,Catanduva,2021,312.9,-24.2,51,279.4,-47.5,7.9,0,592.4,4571.9,2979.0,3654.633333333333,1592.8999999999996,8.599694412927981,-1.74,1.285,5430.0,4400.9,,
CATANDUVA,Catanduva,2022,506.9,22.8,29,511.5,-3.9,4.4,0,1018.4,4400.9,4571.9,3983.933333333333,-171.0,8.694502206386648,9.94,1.395,5970.0,3864.2,,
CATANDUVA,Catanduva,2023,371.6,-10.0,42,506.6,-4.8,6.3,0,878.2,3864.2,4400.9,4278.999999999999,-536.6999999999998,8.672486075822272,-2.18,1.426,5840.0,6020.3,,
CATANDUVA,Catanduva,2024,300.9,-27.1,82,299.6,-43.7,6.3,0,600.5,6020.3,3864.2,4761.8,2156.1000000000004,7.578145472419466,-66.52,1.245,1955.0,3973.8,,
CATANDUVA,Catanduva,2025,564.1,36.6,20,219.6,-58.7,8.2,0,783.7,3973.8,6020.3,4619.433333333333,-2046.5,8.338066525518801,113.81,1.047,4180.0,3218.9,,
CATANDUVA,Catanduva,2026,363.9,-11.9,51,454.6,-14.6,3.9,0,818.5,3218.9,3973.8,4404.333333333333,-754.9000000000001,8.338066525518801,0.0,0.764,4180.0,,,
DRACENA,Dracena,1985,0.0,-100.0,0,0.0,-100.0,,0,0.0,1563.7,1148.3,1356.0,415.4000000000001,9.181940897454485,81.11,,9720.0,1955.9,,
DRACENA,Dracena,1986,0.0,-100.0,0,0.0,-100.0,,0,0.0,1955.9,1563.7,1555.966666666667,392.20000000000005,9.045347797304004,-12.77,,8479.0,1179.0,,
DRACENA,Dracena,1987,0.0,-100.0,0,0.0,-100.0,,0,0.0,1179.0,1955.9,1566.2,-776.9000000000001,8.604287898267172,-35.66,,5455.0,725.7,,
DRACENA,Dracena,1988,0.0,-100.0,0,0.0,-100.0,,0,0.0,725.7,1179.0,1286.8666666666668,-453.29999999999995,7.767263996757308,-56.7,,2362.0,1610.3,,
DRACENA,Dracena,1989,0.0,-100.0,0,0.0,-100.0,,0,0.0,1610.3,725.7,1171.6666666666667,884.5999999999999,7.912056888179006,15.58,,2730.0,1833.5,,
DRACENA,Dracena,1990,0.0,-100.0,0,0.0,-100.0,,0,0.0,1833.5,1610.3,1389.8333333333333,223.20000000000005,7.902117546276448,-0.99,,2703.0,1539.8,,
DRACENA,Dracena,1991,0.0,-100.0,0,0.0,-100.0,,0,0.0,1539.8,1833.5,1661.2,-293.70000000000005,7.828436359157585,-7.1,,2511.0,1626.8,,
DRACENA,Dracena,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,1626.8,1539.8,1666.7,87.0,7.944492163932159,12.31,,2820.0,1447.3,,
DRACENA,Dracena,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,1447.3,1626.8,1537.9666666666665,-179.5,7.4821189235521155,-37.02,,1776.0,1408.8,,
DRACENA,Dracena,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,1408.8,1447.3,1494.3,-38.5,7.118826249062078,-30.46,,1235.0,1717.6,,
DRACENA,Dracena,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,1717.6,1408.8,1524.5666666666666,308.79999999999995,7.1276936993473985,0.89,,1246.0,1660.6,,
DRACENA,Dracena,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,1660.6,1717.6,1595.6666666666667,-57.0,7.007600613951853,-11.32,,1105.0,1699.1,,
DRACENA,Dracena,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,1699.1,1660.6,1692.4333333333332,38.5,7.617267813628347,83.98,1.157,2033.0,1826.5,,
DRACENA,Dracena,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,1826.5,1699.1,1728.7333333333333,127.40000000000009,7.593877844605118,-2.31,1.189,1986.0,1803.0,,
DRACENA,Dracena,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,1803.0,1826.5,1776.2,-23.5,7.894690850425624,35.1,0.885,2683.0,2208.9,,
DRACENA,Dracena,2000,0.0,-100.0,0,553.4,8.8,,0,553.4,2208.9,1803.0,1946.1333333333332,405.9000000000001,8.197814032221203,35.41,1.361,3633.0,1594.7,,
DRACENA,Dracena,2001,421.2,-3.1,34,569.1,11.9,1.3,1,990.3,1594.7,2208.9,1868.8666666666668,-614.2,8.081165777725433,-11.01,1.116,3233.0,2065.7,,
DRACENA,Dracena,2002,484.7,11.5,17,422.9,-16.9,4.0,0,907.6,2065.7,1594.7,1956.4333333333332,470.9999999999998,8.07246736935477,-0.87,0.86,3205.0,1911.8,,
