edr,edr_chave,oeste,sul,leste,norte,cafe_ha
Araraquara,ARARAQUARA,-47.89942400997795,-21.87126778010754,-47.849298017124084,-21.821141787253673,183.8
Araraquara,ARARAQUARA,-47.849298017124084,-21.87126778010754,-47.79917202427021,-21.821141787253673,67.3
Araraquara,ARARAQUARA,-48.65131390278599,-21.921393772961412,-48.60118790993212,-21.87126778010754,1629.8
Araraquara,ARARAQUARA,-48.60118790993212,-21.921393772961412,-48.55106191707825,-21.87126778010754,149.7
Araraquara,ARARAQUARA,-48.55106191707825,-21.921393772961412,-48.500935924224386,-21.87126778010754,422.0
Araraquara,ARARAQUARA,-48.500935924224386,-21.921393772961412,-48.450809931370515,-21.87126778010754,162.1
Araraquara,ARARAQUARA,-48.450809931370515,-21.921393772961412,-48.40068393851664,-21.87126778010754,275.5
Araraquara,ARARAQUARA,-48.70143989563986,-21.97151976581528,-48.65131390278599,-21.921393772961412,126.9
Araraquara,ARARAQUARA,-48.65131390278599,-21.97151976581528,-48.60118790993212,-21.921393772961412,1413.9
Araraquara,ARARAQUARA,-48.60118790993212,-21.97151976581528,-48.55106191707825,-21.921393772961412,891.2
Araraquara,ARARAQUARA,-48.55106191707825,-21.97151976581528,-48.500935924224386,-21.921393772961412,1022.3
Araraquara,ARARAQUARA,-48.500935924224386,-21.97151976581528,-48.450809931370515,-21.921393772961412,64.8
Araraquara,ARARAQUARA,-48.450809931370515,-21.97151976581528,-48.40068393851664,-21.921393772961412,251.9
Araraquara,ARARAQUARA,-48.200179967101164,-21.97151976581528,-48.1500539742473,-21.921393772961412,44.5
Araraquara,ARARAQUARA,-48.1500539742473,-21.97151976581528,-48.09992798139343,-21.921393772961412,69.4
Araraquara,ARARAQUARA,-47.69892003856248,-21.97151976581528,-47.648794045708605,-21.921393772961412,121.2
Araraquara,ARARAQUARA,-47.648794045708605,-21.97151976581528,-47.598668052854734,-21.921393772961412,44.8
Araraquara,ARARAQUARA,-48.65131390278599,-22.02164575866915,-48.60118790993212,-21.97151976581528,88.4
Araraquara,ARARAQUARA,-48.60118790993212,-22.02164575866915,-48.55106191707825,-21.97151976581528,213.2
Araraquara,ARARAQUARA,-48.55106191707825,-22.02164575866915,-48.500935924224386,-21.97151976581528,107.5
Araraquara,ARARAQUARA,-48.450809931370515,-22.02164575866915,-48.40068393851664,-21.97151976581528,89.7
Araraquara,ARARAQUARA,-48.35055794566278,-22.02164575866915,-48.30043195280891,-21.97151976581528,187.5
Araraquara,ARARAQUARA,-48.250305959955035,-22.02164575866915,-48.200179967101164,-21.97151976581528,199.9
Araraquara,ARARAQUARA,-48.200179967101164,-22.02164575866915,-48.1500539742473,-21.97151976581528,1280.5
Araraquara,ARARAQUARA,-48.1500539742473,-22.02164575866915,-48.09992798139343,-21.97151976581528,831.7
Araraquara,ARARAQUARA,-48.30043195280891,-22.07177175152302,-48.250305959955035,-22.02164575866915,39.1
Araraquara,ARARAQUARA,-48.250305959955035,-22.07177175152302,-48.200179967101164,-22.02164575866915,44.3
Araraquara,ARARAQUARA,-48.1500539742473,-22.121897744376888,-48.09992798139343,-22.07177175152302,57.4
Araraquara,ARARAQUARA,-47.849298017124084,-22.121897744376888,-47.79917202427021,-22.07177175152302,259.5
Araraquara,ARARAQUARA,-48.30043195280891,-22.17202373723076,-48.250305959955035,-22.121897744376888,69.5
Araraquara,ARARAQUARA,-48.1500539742473,-22.17202373723076,-48.09992798139343,-22.121897744376888,115.5
Araraquara,ARARAQUARA,-48.09992798139343,-22.17202373723076,-48.049801988539556,-22.121897744376888,444.5
Araraquara,ARARAQUARA,-47.849298017124084,-22.17202373723076,-47.79917202427021,-22.121897744376888,112.0
Assis,ASSIS,-50.28063652946075,-22.57114556069811,-50.230510536606886,-22.52101956784424,36.4
Assis,ASSIS,-49.92975457948367,-22.57114556069811,-49.8796285866298,-22.52101956784424,321.3
Assis,ASSIS,-50.58139248658397,-22.621271553551978,-50.5312664937301,-22.57114556069811,34.9
Assis,ASSIS,-50.43101450802236,-22.621271553551978,-50.38088851516849,-22.57114556069811,134.0
Assis,ASSIS,-50.03000656519141,-22.621271553551978,-49.979880572337535,-22.57114556069811,390.7
Assis,ASSIS,-49.92975457948367,-22.621271553551978,-49.8796285866298,-22.57114556069811,200.2
Assis,ASSIS,-50.13025855089914,-22.67139754640585,-50.08013255804528,-22.621271553551978,153.2
Avaré,AVARE,-49.12853444996588,-22.71642137180987,-49.07840845711201,-22.666295378956,99.8
Avaré,AVARE,-49.12853444996588,-22.76654736466374,-49.07840845711201,-22.71642137180987,456.8
Avaré,AVARE,-49.07840845711201,-22.76654736466374,-49.02828246425815,-22.71642137180987,51.9
Avaré,AVARE,-49.379164414235234,-22.816673357517608,-49.32903842138136,-22.76654736466374,1163.8
Avaré,AVARE,-49.32903842138136,-22.816673357517608,-49.27891242852749,-22.76654736466374,321.6
Avaré,AVARE,-49.228786435673626,-22.816673357517608,-49.178660442819755,-22.76654736466374,121.2
Avaré,AVARE,-49.12853444996588,-22.816673357517608,-49.07840845711201,-22.76654736466374,978.3
Avaré,AVARE,-49.07840845711201,-22.816673357517608,-49.02828246425815,-22.76654736466374,1342.3
Avaré,AVARE,-49.379164414235234,-22.866799350371476,-49.32903842138136,-22.816673357517608,915.0
Avaré,AVARE,-49.32903842138136,-22.866799350371476,-49.27891242852749,-22.816673357517608,375.5
Avaré,AVARE,-49.178660442819755,-22.866799350371476,-49.12853444996588,-22.816673357517608,317.6
Avaré,AVARE,-49.12853444996588,-22.866799350371476,-49.07840845711201,-22.816673357517608,1747.6
Avaré,AVARE,-49.07840845711201,-22.866799350371476,-49.02828246425815,-22.816673357517608,1138.6
Avaré,AVARE,-49.02828246425815,-22.866799350371476,-48.978156471404276,-22.816673357517608,905.3
Avaré,AVARE,-49.12853444996588,-22.916925343225348,-49.07840845711201,-22.866799350371476,164.8
Avaré,AVARE,-49.07840845711201,-22.916925343225348,-49.02828246425815,-22.866799350371476,250.3
Avaré,AVARE,-49.02828246425815,-22.916925343225348,-48.978156471404276,-22.866799350371476,943.1
Avaré,AVARE,-48.978156471404276,-22.916925343225348,-48.928030478550404,-22.866799350371476,404.8
Avaré,AVARE,-49.32903842138136,-22.967051336079216,-49.27891242852749,-22.916925343225348,110.7
Avaré,AVARE,-49.27891242852749,-22.967051336079216,-49.228786435673626,-22.916925343225348,43.6
Avaré,AVARE,-49.228786435673626,-22.967051336079216,-49.178660442819755,-22.916925343225348,55.1
Avaré,AVARE,-49.07840845711201,-22.967051336079216,-49.02828246425815,-22.916925343225348,152.7
Avaré,AVARE,-49.02828246425815,-22.967051336079216,-48.978156471404276,-22.916925343225348,1130.6
Avaré,AVARE,-48.928030478550404,-22.967051336079216,-48.87790448569654,-22.916925343225348,366.6
Avaré,AVARE,-48.87790448569654,-22.967051336079216,-48.82777849284267,-22.916925343225348,462.6
Avaré,AVARE,-49.27891242852749,-23.017177328933087,-49.228786435673626,-22.967051336079216,120.8
Avaré,AVARE,-49.12853444996588,-23.017177328933087,-49.07840845711201,-22.967051336079216,62.9
Avaré,AVARE,-49.07840845711201,-23.017177328933087,-49.02828246425815,-22.967051336079216,50.0
Avaré,AVARE,-48.978156471404276,-23.017177328933087,-48.928030478550404,-22.967051336079216,180.6
Avaré,AVARE,-48.928030478550404,-23.017177328933087,-48.87790448569654,-22.967051336079216,83.8
Avaré,AVARE,-48.87790448569654,-23.017177328933087,-48.82777849284267,-22.967051336079216,136.8
Avaré,AVARE,-48.82777849284267,-23.017177328933087,-48.7776524999888,-22.967051336079216,294.4
Avaré,AVARE,-48.7776524999888,-23.017177328933087,-48.72752650713493,-22.967051336079216,79.5
Avaré,AVARE,-49.27891242852749,-23.067303321786955,-49.228786435673626,-23.017177328933087,302.8
Avaré,AVARE,-49.12853444996588,-23.067303321786955,-49.07840845711201,-23.017177328933087,385.5
Avaré,AVARE,-49.07840845711201,-23.067303321786955,-49.02828246425815,-23.017177328933087,231.6
Avaré,AVARE,-49.02828246425815,-23.067303321786955,-48.978156471404276,-23.017177328933087,242.0
Avaré,AVARE,-48.978156471404276,-23.067303321786955,-48.928030478550404,-23.017177328933087,102.5
Avaré,AVARE,-48.87790448569654,-23.067303321786955,-48.82777849284267,-23.017177328933087,788.6
Avaré,AVARE,-48.82777849284267,-23.067303321786955,-48.7776524999888,-23.017177328933087,39.0
Avaré,AVARE,-49.12853444996588,-23.117429314640823,-49.07840845711201,-23.067303321786955,429.5
Avaré,AVARE,-49.07840845711201,-23.117429314640823,-49.02828246425815,-23.067303321786955,108.6
Avaré,AVARE,-49.02828246425815,-23.117429314640823,-48.978156471404276,-23.067303321786955,39.1
Avaré,AVARE,-48.978156471404276,-23.117429314640823,-48.928030478550404,-23.067303321786955,203.9
Avaré,AVARE,-48.87790448569654,-23.117429314640823,-48.82777849284267,-23.067303321786955,46.1
Avaré,AVARE,-48.82777849284267,-23.117429314640823,-48.7776524999888,-23.067303321786955,883.4
Avaré,AVARE,-48.7776524999888,-23.117429314640823,-48.72752650713493,-23.067303321786955,405.3
Avaré,AVARE,-48.82777849284267,-23.167555307494695,-48.7776524999888,-23.117429314640823,128.2
Avaré,AVARE,-48.7776524999888,-23.167555307494695,-48.72752650713493,-23.117429314640823,300.9
Avaré,AVARE,-48.978156471404276,-23.317933286056302,-48.928030478550404,-23.26780729320243,106.4
Avaré,AVARE,-48.87790448569654,-23.317933286056302,-48.82777849284267,-23.26780729320243,57.4
Avaré,AVARE,-48.978156471404276,-23.36805927891017,-48.928030478550404,-23.317933286056302,292.1
Avaré,AVARE,-48.928030478550404,-23.36805927891017,-48.87790448569654,-23.317933286056302,496.4
Avaré,AVARE,-48.87790448569654,-23.36805927891017,-48.82777849284267,-23.317933286056302,53.6
Avaré,AVARE,-49.07840845711201,-23.41818527176404,-49.02828246425815,-23.36805927891017,55.9
Avaré,AVARE,-49.02828246425815,-23.41818527176404,-48.978156471404276,-23.36805927891017,87.9
Avaré,AVARE,-48.928030478550404,-23.41818527176404,-48.87790448569654,-23.36805927891017,108.8
Avaré,AVARE,-49.02828246425815,-23.46831126461791,-48.978156471404276,-23.41818527176404,236.8
Avaré,AVARE,-48.928030478550404,-23.46831126461791,-48.87790448569654,-23.41818527176404,49.7
Avaré,AVARE,-48.928030478550404,-23.518437257471778,-48.87790448569654,-23.46831126461791,39.7
Avaré,AVARE,-49.12853444996588,-23.56856325032565,-49.07840845711201,-23.518437257471778,132.4
Avaré,AVARE,-48.928030478550404,-23.56856325032565,-48.87790448569654,-23.518437257471778,36.4
Avaré,AVARE,-49.27891242852749,-23.618689243179517,-49.228786435673626,-23.56856325032565,79.3
Avaré,AVARE,-48.82777849284267,-23.618689243179517,-48.7776524999888,-23.56856325032565,47.1
Avaré,AVARE,-49.27891242852749,-23.668815236033385,-49.228786435673626,-23.618689243179517,190.9
Avaré,AVARE,-48.82777849284267,-23.668815236033385,-48.7776524999888,-23.618689243179517,165.2
Avaré,AVARE,-49.228786435673626,-23.718941228887257,-49.178660442819755,-23.668815236033385,47.0
Avaré,AVARE,-49.178660442819755,-23.718941228887257,-49.12853444996588,-23.668815236033385,220.8
Barretos,BARRETOS,-49.06912918362577,-20.22601477625823,-49.0190031907719,-20.175888783404357,35.1
Barretos,BARRETOS,-48.768373226502554,-20.22601477625823,-48.71824723364868,-20.175888783404357,39.4
Barretos,BARRETOS,-48.86862521221029,-20.276140769112097,-48.818499219356426,-20.22601477625823,881.8
Barretos,BARRETOS,-48.818499219356426,-20.276140769112097,-48.768373226502554,-20.22601477625823,1931.6
Barretos,BARRETOS,-49.06912918362577,-20.326266761965964,-49.0190031907719,-20.276140769112097,33.7
Barretos,BARRETOS,-48.86862521221029,-20.326266761965964,-48.818499219356426,-20.276140769112097,575.9
Barretos,BARRETOS,-48.818499219356426,-20.326266761965964,-48.768373226502554,-20.276140769112097,1514.0
Barretos,BARRETOS,-48.768373226502554,-20.326266761965964,-48.71824723364868,-20.276140769112097,238.6
Barretos,BARRETOS,-48.71824723364868,-20.326266761965964,-48.66812124079481,-20.276140769112097,273.6
Barretos,BARRETOS,-48.66812124079481,-20.326266761965964,-48.61799524794095,-20.276140769112097,130.4
Barretos,BARRETOS,-48.567869255087075,-20.326266761965964,-48.5177432622332,-20.276140769112097,65.9
Barretos,BARRETOS,-48.86862521221029,-20.376392754819836,-48.818499219356426,-20.326266761965964,221.8
Barretos,BARRETOS,-48.818499219356426,-20.376392754819836,-48.768373226502554,-20.326266761965964,1323.8
Barretos,BARRETOS,-48.768373226502554,-20.376392754819836,-48.71824723364868,-20.326266761965964,512.5
Barretos,BARRETOS,-48.71824723364868,-20.376392754819836,-48.66812124079481,-20.326266761965964,993.1
